"";"xpm";"tpm";"dc3m";"dcmaxm";"dcim";"ds3m";"dsmaxm";"stm";"incm";"xpmp";"tpmp";"dc3mp";"dcmaxmp";"dcimp";"ds3mp";"dsmaxmp";"stmp";"incmp";"cluster_4";"class_cluster"
"2702108";18,8333333333333;20,8333333333333;0,666666666666667;4,33333333333333;1,16666666666667;2,66666666666667;23,5;0,906666666666667;562,498333333333;-0,100983511904071;-0,151877569219542;0,427505236839521;0,0149096261770406;0,895262195104885;0,239196662952815;0,0247601092732617;-0,10358974194319;-0,276538012754433;4;"Episódico/Epidêmico"
"2702207";8;28,3333333333333;0,166666666666667;1,66666666666667;0,666666666666667;2,66666666666667;25,5;0,275;960,348333333333;-0,189994613728513;0,916350337826811;-0,47972983899063;-0,38268040521071;0,130715803697037;0,239196662952815;0,17449488445996;-0,161650355936833;0,0248712583050359;4;"Episódico/Epidêmico"
"2702306";14,6666666666667;30,5;0,333333333333333;3,83333333333333;1,33333333333333;2,66666666666667;18,1666666666667;0,945;192,471666666667;-0,135218551067318;1,22494951097354;-0,177318147047246;-0,0596385047081627;1,15011099224083;0,239196662952815;-0,374532624557934;-0,100066274603206;-0,55686845858217;4;"Episódico/Epidêmico"
"2702355";9,16666666666667;34;0,333333333333333;1,83333333333333;0;3,33333333333333;24,6666666666667;0,303333333333333;179,518333333333;-0,180408802762804;1,72345586759517;-0,177318147047246;-0,357831028248976;-0,888679384846761;0,924602908368761;0,112105394798836;-0,159046053989889;-0,566681842414746;4;"Episódico/Epidêmico"
"2702405";17,5;30,3333333333333;0,5;4,5;0,5;2,5;12,1666666666667;1,22;237,023333333333;-0,11193872443631;1,20121111303917;0,125093544896138;0,0397590031387751;-0,124132993438913;0,0678451015988291;-0,823736950118029;-0,0747892262946277;-0,523116327441075;4;"Episódico/Epidêmico"
"2702504";3,16666666666667;32,3333333333333;0;0,166666666666667;0,166666666666667;3,33333333333333;27,3333333333333;0,0483333333333333;95,12;-0,22970725915788;1,48607188825153;-0,782141530934013;-0,60632479786632;-0,633830587710812;0,924602908368761;0,311751761714434;-0,182484771512389;-0,630621619035668;4;"Episódico/Epidêmico"
"2702553";1,5;14;0;0,333333333333333;0;1,5;47;0,0133333333333333;22,6016666666667;-0,243401274823179;-1,12515188452844;-0,782141530934013;-0,581475420904586;-0,888679384846761;-0,960264266525089;1,78414371771697;-0,185701850388026;-0,6855611640613;2;"Episódico"
"2702603";8,16666666666667;30;0,166666666666667;2,16666666666667;1,83333333333333;3;20;0,408333333333333;261,701666666667;-0,188625212161983;1,15373431717045;-0,47972983899063;-0,308132274325507;1,91465738364868;0,581899785660788;-0,237275747303461;-0,149394817362977;-0,504420139277288;4;"Episódico/Epidêmico"
"2702702";2,33333333333333;24,3333333333333;0;0,166666666666667;0,333333333333333;2,33333333333333;33,3333333333333;0,0233333333333333;197,67;-0,236554266990529;0,346628787402089;-0,782141530934013;-0,60632479786632;-0,378981790574862;-0,103506459755157;0,760956087274529;-0,184782684994987;-0,552930225929853;2;"Episódico"
"2702801";9,66666666666667;25;0,333333333333333;1,83333333333333;0,666666666666667;2;34,3333333333333;0,273333333333333;302,071666666667;-0,176300598063214;0,441582379139543;-0,177318147047246;-0,357831028248976;0,130715803697037;-0,44620958246313;0,835823474867878;-0,161803550169006;-0,473836018948846;4;"Episódico/Epidêmico"
