,geocode,dengue_pattern,temp_med_Autumn,umid_med_Autumn,precip_tot_Autumn,thr_temp_Autumn,thr_umid_Autumn,thr_prec_Autumn,thr_temp_umid_Autumn,temp_med_Spring,umid_med_Spring,precip_tot_Spring,thr_temp_Spring,thr_umid_Spring,thr_prec_Spring,thr_temp_umid_Spring,temp_med_Summer,umid_med_Summer,precip_tot_Summer,thr_temp_Summer,thr_umid_Summer,thr_prec_Summer,thr_temp_umid_Summer,temp_med_Winter,umid_med_Winter,precip_tot_Winter,thr_temp_Winter,thr_umid_Winter,thr_prec_Winter,thr_temp_umid_Winter
16,2701605,Episódico,24.683647644927532,76.21362355072465,890.8303166666665,92.0,90.33333333333333,21.333333333333332,90.33333333333333,26.73402347679661,59.906020845485244,222.95938333333334,91.0,40.833333333333336,3.6666666666666665,40.833333333333336,27.260875919820922,62.27853998575498,431.58993333333336,90.16666666666667,52.5,11.0,52.5,22.588932427536232,75.41068278985507,484.06936666666667,92.0,91.16666666666667,12.0,91.16666666666667
17,2701704,Episódico/Epidêmico,24.353558152173918,84.89628442028986,1651.550516666667,92.0,92.0,52.833333333333336,92.0,24.85328892353201,77.11664695533075,618.2788,91.0,91.0,18.166666666666668,91.0,25.783127779812776,77.16926913919414,685.1270833333333,90.16666666666667,90.16666666666667,21.5,90.16666666666667,22.31426847826087,84.29042717391305,1332.0990333333332,92.0,92.0,52.0,92.0
18,2701803,Episódico,24.951629891304346,76.3471875,961.3842500000001,92.0,91.16666666666667,25.5,91.16666666666667,26.748107827908413,61.85692513441102,265.1414833333333,91.0,53.166666666666664,3.8333333333333335,53.166666666666664,27.453120848595848,63.10450866096867,358.25306666666665,90.16666666666667,57.166666666666664,9.0,57.166666666666664,22.827054166666667,75.72096286231884,573.9393666666666,92.0,92.0,16.666666666666668,92.0
19,2701902,Episódico,23.14533224637681,85.15699311594203,1476.7710666666665,91.83333333333333,92.0,44.5,91.83333333333333,23.66384259124119,77.1518921737433,564.51865,91.0,91.0,14.333333333333334,91.0,24.627678593813595,76.79614578347578,574.3253,90.16666666666667,90.16666666666667,17.0,90.16666666666667,20.97276847826087,85.41476086956521,1236.3919333333333,85.33333333333333,92.0,47.166666666666664,85.33333333333333
20,2702009,Episódico/Epidêmico,24.517722826086956,81.70696086956521,1388.3349500000002,92.0,92.0,39.333333333333336,92.0,25.4473436216113,71.61046642802596,373.535,91.0,90.16666666666667,6.833333333333333,90.16666666666667,26.40167642450142,71.4860735124135,466.71886666666666,90.16666666666667,89.33333333333333,12.0,89.33333333333333,22.342526811594208,81.79513641304347,952.6442333333333,92.0,92.0,35.166666666666664,92.0
21,2702108,Episódico/Epidêmico,23.890226992753625,85.69035742753623,1660.4905499999998,92.0,92.0,57.666666666666664,92.0,24.29427016407755,78.20065533459035,717.8279166666666,91.0,91.0,26.5,91.0,25.195820038665033,78.38307516483518,889.4016166666667,90.16666666666667,90.16666666666667,33.166666666666664,90.16666666666667,21.89678695652174,84.7661740942029,1421.2207333333333,92.0,92.0,56.5,92.0
22,2702207,Episódico/Epidêmico,25.45590887681159,83.12620289855073,2386.3800666666666,92.0,92.0,65.33333333333333,92.0,25.622278198386038,77.09564940900763,788.2307500000001,91.0,91.0,26.166666666666668,91.0,26.42733241147741,78.03825155067155,1012.3845500000001,90.16666666666667,90.16666666666667,37.166666666666664,90.16666666666667,23.73340833333333,80.41651195652175,1754.8736166666665,92.0,92.0,59.0,92.0
23,2702306,Episódico/Epidêmico,25.56262010869565,82.52940126811593,1688.6992666666667,92.0,92.0,55.0,92.0,26.081918534220545,74.20510720180101,566.7633000000001,91.0,91.0,12.333333333333334,91.0,26.868764253154254,75.36410798331299,803.8328666666667,90.16666666666667,90.16666666666667,25.166666666666668,90.16666666666667,23.75701594202899,80.21527355072465,1161.6471166666668,92.0,92.0,41.333333333333336,92.0
24,2702355,Episódico/Epidêmico,24.84499166666667,79.14903786231883,1192.8772500000002,92.0,91.5,32.166666666666664,91.5,26.103188308321645,67.48508971084254,323.66861666666665,91.0,85.33333333333333,4.333333333333333,85.33333333333333,26.995413988603985,67.71990385632887,379.94958333333335,90.16666666666667,85.83333333333333,8.833333333333334,85.83333333333333,22.637786775362315,79.27496268115942,728.1554833333333,92.0,92.0,24.0,92.0
25,2702405,Episódico/Epidêmico,25.47226721014493,73.10341594202897,815.1196666666666,92.0,87.66666666666667,17.833333333333332,87.66666666666667,27.363876303889896,59.10409262882308,249.20485,91.0,33.5,4.0,33.5,27.950804415954412,60.99423337606837,492.6595833333334,90.16666666666667,45.0,10.833333333333334,45.0,23.372136594202896,72.11124855072465,437.78945,92.0,89.0,9.666666666666666,89.0
26,2702504,Episódico/Epidêmico,24.852216304347824,77.22188695652174,989.02065,92.0,91.33333333333333,25.833333333333332,91.33333333333333,26.46840405736386,63.45754649658287,274.7663,91.0,65.33333333333333,4.166666666666667,65.33333333333333,27.220186678876683,64.41609182946682,314.2129,90.16666666666667,68.0,8.333333333333334,68.0,22.67849166666667,77.18627445652174,603.0247833333334,92.0,92.0,18.166666666666668,92.0
27,2702553,Episódico,24.466272463768117,79.33618442028985,1145.8245833333333,92.0,91.5,28.5,91.5,25.746207539458837,67.125434906174,304.96945,91.0,82.0,4.333333333333333,82.0,26.565074440374442,67.77244340455842,363.7609333333333,90.16666666666667,83.5,9.5,83.5,22.28350126811594,79.48228913043478,715.06295,91.83333333333333,92.0,22.833333333333332,91.83333333333333
28,2702603,Episódico/Epidêmico,24.942279710144927,80.9765990942029,1295.60925,92.0,92.0,39.5,92.0,25.950218896868602,70.39568457492997,381.77495,91.0,90.0,6.166666666666667,90.0,26.809010830280837,70.98146629629629,498.2966166666667,90.16666666666667,89.5,12.5,89.5,22.854462137681157,80.36900489130436,873.8285666666667,92.0,92.0,31.166666666666668,92.0
29,2702702,Episódico,25.794484239130437,83.06312391304347,1625.9607166666667,92.0,92.0,53.333333333333336,92.0,26.102345742864376,76.0903010150113,584.7672,91.0,91.0,12.5,91.0,26.8558152014652,77.45850462962963,866.9349833333334,90.16666666666667,90.16666666666667,29.333333333333332,90.16666666666667,24.089535144927538,80.12386105072464,1041.2297166666667,92.0,92.0,38.5,92.0
30,2702801,Episódico/Epidêmico,24.560057789855076,84.93199130434782,1977.506583333333,92.0,92.0,59.5,92.0,24.924337421221754,77.71971904762518,704.8061666666666,91.0,91.0,22.666666666666668,91.0,25.7772087993488,78.29546847985348,940.2957000000001,90.16666666666667,90.16666666666667,31.833333333333332,90.16666666666667,22.669673731884057,83.25077173913043,1539.02955,92.0,92.0,56.166666666666664,92.0
31,2702900,Episódico/Epidêmico,25.011701268115942,79.10765380434782,1146.5575999999999,92.0,91.66666666666667,31.166666666666668,91.66666666666667,26.25383795146531,67.50464660008323,326.76073333333335,91.0,86.5,4.666666666666667,86.5,27.100041247456247,68.11945316646317,399.64484999999996,90.16666666666667,86.66666666666667,10.166666666666666,86.66666666666667,22.85868115942029,78.77475054347825,679.3604666666666,92.0,92.0,20.333333333333332,92.0
32,2703007,Episódico/Epidêmico,23.149657065217387,86.29816594202897,1679.7811000000002,92.0,92.0,58.166666666666664,92.0,23.5428350164528,78.84534857894555,741.8516833333333,91.0,91.0,28.0,91.0,24.444057187627184,78.92604009768009,878.1691999999999,90.16666666666667,90.16666666666667,33.0,90.16666666666667,21.08278206521739,85.72119818840578,1460.79955,88.83333333333333,92.0,57.666666666666664,88.83333333333333
33,2703106,Episódico,24.58194927536232,80.59237481884058,1301.13945,92.0,91.83333333333333,35.833333333333336,91.83333333333333,25.669868537802838,69.65088581470326,351.26441666666665,91.0,87.66666666666667,5.5,87.66666666666667,26.5878131013431,69.71342257020757,413.2088999999999,90.16666666666667,88.33333333333333,10.166666666666666,88.33333333333333,22.379767753623188,80.83538242753622,866.8391500000001,92.0,92.0,30.666666666666668,92.0
34,2703205,Episódico/Epidêmico,25.391544202898547,81.75466268115942,1363.14495,92.0,92.0,44.666666666666664,92.0,26.29307436052872,72.13662637156733,451.3452833333333,91.0,90.5,7.666666666666667,90.5,27.102570504680504,73.01203017704519,639.0913666666667,90.16666666666667,90.0,15.5,90.0,23.423526630434782,80.3308161231884,919.8543666666668,92.0,92.0,32.833333333333336,92.0
35,2703304,Episódico/Epidêmico,25.07277536231884,74.8807311594203,906.4749500000001,92.0,89.33333333333333,21.666666666666668,89.33333333333333,27.07341186785418,59.54089974863894,228.88303333333332,91.0,37.666666666666664,3.3333333333333335,37.666666666666664,27.64758049043549,61.5233474033374,434.90125000000006,90.16666666666667,48.666666666666664,10.333333333333334,48.666666666666664,22.97350815217391,73.99147101449275,490.3952,92.0,90.16666666666667,12.833333333333334,90.16666666666667
36,2703403,Episódico/Epidêmico,25.73482210144928,75.4557579710145,935.9137000000001,92.0,91.0,22.666666666666668,91.0,27.324622995868566,62.434895781840574,268.9370833333333,91.0,58.0,3.6666666666666665,58.0,28.09312335978836,63.432350533170535,325.3934666666667,90.16666666666667,60.5,7.833333333333333,60.5,23.615597463768115,74.89639094202899,523.9737833333334,92.0,92.0,14.0,92.0
37,2703502,Episódico,25.050290579710147,83.97482155797103,1690.0659333333333,92.0,92.0,60.166666666666664,92.0,25.464038361090733,76.17679778725905,645.7180666666667,91.0,91.0,23.666666666666668,91.0,26.284470783475783,77.20876894383395,973.92265,90.16666666666667,90.16666666666667,34.0,90.16666666666667,23.248229710144926,81.878065942029,1281.5495333333333,92.0,92.0,50.5,92.0
38,2703601,Episódico/Epidêmico,25.80481231884058,82.48326231884059,2348.94875,92.0,92.0,64.83333333333333,92.0,25.899508434345382,76.37989901652143,789.4354833333333,91.0,91.0,30.5,91.0,26.64833262311762,77.6761986100936,1184.4817166666667,90.16666666666667,90.16666666666667,38.5,90.16666666666667,24.270691123188403,78.92405652173913,1613.03175,92.0,91.83333333333333,55.5,91.83333333333333
39,2703700,Episódico,25.317521920289852,77.57828442028985,1069.48825,92.0,91.33333333333333,28.833333333333332,91.33333333333333,26.726684312693326,65.26591970245526,295.42606666666666,91.0,77.33333333333333,4.333333333333333,77.33333333333333,27.543834358974355,66.01489727106228,343.81103333333334,90.16666666666667,80.0,8.166666666666666,80.0,23.15430815217391,77.3977036231884,612.1811833333333,92.0,92.0,17.833333333333332,92.0
40,2703759,Episódico/Epidêmico,25.521598369565215,81.78307355072464,1786.1801333333333,92.0,92.0,55.833333333333336,92.0,26.056674587478707,73.46622540179585,609.2663333333334,91.0,91.0,14.833333333333334,91.0,26.889690059015056,74.31060994098493,806.3248666666668,90.16666666666667,90.16666666666667,25.666666666666668,90.16666666666667,23.68852264492754,79.5694295289855,1278.9770333333333,92.0,92.0,44.666666666666664,92.0
41,2703809,Episódico/Epidêmico,24.04658152173913,85.70126376811594,1763.3254833333333,92.0,92.0,55.833333333333336,92.0,24.46039713440244,78.2315014450365,701.97455,91.0,91.0,23.5,91.0,25.34320379120879,78.58899229955229,919.3882666666667,90.16666666666667,90.16666666666667,32.333333333333336,90.16666666666667,22.06808894927536,84.54895054347827,1425.8061333333333,92.0,92.0,54.333333333333336,92.0
42,2703908,Episódico,24.934075181159418,84.55997916666666,1714.300416666667,92.0,92.0,60.333333333333336,92.0,25.336883915530844,76.9500100907371,668.96485,91.0,91.0,24.833333333333332,91.0,26.16969953805454,77.8644585103785,965.1578166666667,90.16666666666667,90.16666666666667,32.5,90.16666666666667,23.110645471014493,82.64357264492753,1349.7084,92.0,92.0,52.666666666666664,92.0
43,2704005,Episódico/Epidêmico,24.873677898550728,82.43081159420291,1457.2447666666667,92.0,92.0,47.0,92.0,25.68016952261134,72.85637734481382,453.3795666666667,91.0,90.83333333333333,9.166666666666666,90.83333333333333,26.536602175417176,73.47235737077736,599.1617333333334,90.16666666666667,90.16666666666667,14.5,90.16666666666667,22.83848768115942,81.5664088768116,1066.9115833333333,92.0,92.0,38.666666666666664,92.0
44,2704104,Episódico/Epidêmico,24.835207971014494,80.08252789855072,1250.9931666666666,92.0,91.83333333333333,36.166666666666664,91.83333333333333,25.94444702841379,69.0915456637751,355.6390166666667,91.0,88.83333333333333,5.5,88.83333333333333,26.84479683760684,69.36275815832316,447.5092,90.16666666666667,88.16666666666667,11.0,88.16666666666667,22.680574094202896,79.80713079710145,797.6647666666667,92.0,92.0,26.833333333333332,92.0
45,2704203,Episódico/Epidêmico,24.699021014492754,82.41903079710146,1436.2903666666668,92.0,92.0,43.5,92.0,25.499670659034454,73.02339146136057,432.5763,91.0,91.0,9.0,91.0,26.42789033781034,73.13078830077329,552.20465,90.16666666666667,90.0,13.666666666666666,90.0,22.5989652173913,82.01639329710146,1037.6012,92.0,92.0,37.833333333333336,92.0
46,2704302,Epidêmico,25.299795108695648,83.31175688405797,2473.3413333333333,92.0,92.0,65.16666666666667,92.0,25.473096965047986,77.00459704420163,787.8520166666667,91.0,91.0,27.166666666666668,91.0,26.288224812779813,77.80275495115997,1025.8846500000002,90.16666666666667,90.16666666666667,34.5,90.16666666666667,23.591238405797103,80.59408641304348,1845.6010000000003,92.0,92.0,59.666666666666664,92.0
47,2704401,Episódico/Epidêmico,25.22520561594203,77.5918786231884,1050.6655833333334,92.0,91.33333333333333,27.833333333333332,91.33333333333333,26.736380536807516,64.54947742544756,289.53145,91.0,72.0,4.333333333333333,72.0,27.541174995929996,65.30455893569393,329.37778333333335,90.16666666666667,74.0,8.0,74.0,23.049046739130436,77.57633460144928,627.4591833333334,92.0,92.0,19.0,92.0
48,2704500,Episódico/Epidêmico,25.55661358695652,82.91839855072463,2022.272866666667,92.0,92.0,63.666666666666664,92.0,25.820640788104217,75.60797096741187,705.6649833333335,91.0,91.0,25.666666666666668,91.0,26.582137150997152,77.00621701261701,1078.3832666666667,90.16666666666667,90.16666666666667,37.333333333333336,90.16666666666667,23.927215217391304,79.81786141304347,1408.96325,92.0,92.0,53.0,92.0
49,2704609,Episódico,24.76886231884058,76.34049909420288,928.9217166666667,92.0,90.83333333333333,24.166666666666668,90.83333333333333,26.67760655797521,60.94456463917525,243.04988333333336,91.0,48.166666666666664,3.6666666666666665,48.166666666666664,27.32830005494506,62.533384542124544,382.1119833333334,90.16666666666667,54.833333333333336,10.333333333333334,54.833333333333336,22.630704528985504,75.87632155797102,539.4041666666666,92.0,91.83333333333333,15.166666666666666,91.83333333333333
50,2704708,Episódico/Epidêmico,25.465076630434783,83.11388695652174,2254.4430666666667,92.0,92.0,62.5,92.0,25.694233389148447,76.68106757768425,750.9406,91.0,91.0,24.333333333333332,91.0,26.491851780626778,77.7268553032153,983.5473666666667,90.16666666666667,90.16666666666667,35.5,90.16666666666667,23.7187259057971,80.50322916666667,1659.0565166666668,92.0,92.0,56.833333333333336,92.0
51,2704807,Episódico,24.261592753623187,83.69741413043478,1533.8473000000001,92.0,92.0,45.166666666666664,92.0,24.83453027135325,75.52176424559507,536.5823666666666,91.0,91.0,12.666666666666666,91.0,25.769906919006917,75.52435491656492,603.8770000000001,90.16666666666667,90.16666666666667,15.166666666666666,90.16666666666667,22.161576630434784,83.2342884057971,1199.0806499999999,92.0,92.0,46.5,92.0
52,2704906,Episódico,23.794950905797098,83.45782155797102,1496.5641333333333,92.0,92.0,42.666666666666664,92.0,24.458746495681947,74.61463427431777,490.41605,91.0,91.0,11.166666666666666,91.0,25.389117397232397,74.5291457102157,530.1899666666667,90.16666666666667,89.83333333333333,13.5,89.83333333333333,21.63540543478261,83.3869438405797,1160.3176333333333,91.5,92.0,45.166666666666664,91.5
53,2705002,Episódico/Epidêmico,24.403778442028983,75.26329492753625,825.2764000000001,92.0,89.66666666666667,18.166666666666668,89.66666666666667,26.579211240524085,58.58627235753419,211.25333333333333,91.0,33.0,3.5,33.0,26.922865836385835,61.84175786731786,523.1465666666667,90.16666666666667,50.0,11.166666666666666,50.0,22.39119746376812,73.81492934782608,411.3785833333333,91.83333333333333,89.33333333333333,9.333333333333334,89.16666666666667
54,2705101,Episódico/Epidêmico,24.981329891304345,84.82335996376811,1918.5605166666664,92.0,92.0,60.333333333333336,92.0,25.315212844125256,77.68987055287421,717.4315499999999,91.0,91.0,25.333333333333332,91.0,26.128352755392754,78.62307936100936,1014.7790666666666,90.16666666666667,90.16666666666667,32.333333333333336,90.16666666666667,23.201678804347825,82.65423260869564,1495.3190666666667,92.0,92.0,55.0,92.0
55,2705200,Episódico/Epidêmico,24.716469746376813,84.58699057971013,2042.3277333333335,92.0,92.0,60.666666666666664,92.0,25.069382826170894,77.35887323558181,697.0218666666668,91.0,91.0,22.166666666666668,91.0,25.930644434269436,77.88817342490843,904.5655333333333,90.16666666666667,90.16666666666667,32.666666666666664,90.16666666666667,22.832807971014493,82.8350865942029,1588.9715666666664,92.0,92.0,56.666666666666664,92.0
56,2705309,Episódico,24.63759474637681,78.14511865942029,1027.7627666666667,92.0,91.5,25.166666666666668,91.5,26.078868590571926,65.08592218931662,269.2112666666667,91.0,74.5,3.8333333333333335,74.5,26.841236695156695,66.06196285103785,334.0552833333333,90.16666666666667,76.5,9.666666666666666,76.5,22.479915760869563,78.09792427536232,592.0875833333333,92.0,92.0,16.5,92.0
57,2705408,Episódico,25.586113224637682,75.23608224637681,904.6206499999998,92.0,90.66666666666667,21.833333333333332,90.66666666666667,27.23913276156094,61.85964098770438,263.34708333333333,91.0,53.0,3.3333333333333335,53.0,27.986467625152624,62.93875963573464,326.3219500000001,90.16666666666667,57.0,8.0,57.0,23.477530072463768,74.52628550724637,512.7561333333334,92.0,91.83333333333333,14.166666666666666,91.83333333333333
58,2705507,Episódico/Epidêmico,24.339780978260865,85.02724257246376,1788.4446,92.0,92.0,56.0,92.0,24.78582657886834,77.45312825392229,659.5099666666666,91.0,91.0,20.166666666666668,91.0,25.68340557794058,77.72648355921855,807.4403333333333,90.16666666666667,90.16666666666667,27.166666666666668,90.16666666666667,22.349757427536233,83.94442210144926,1416.073916666667,92.0,92.0,54.0,92.0
59,2705606,Episódico,24.641671557971012,85.0997981884058,1686.3376833333332,92.0,92.0,59.5,92.0,25.051139842379158,77.5933731949968,684.8766999999999,91.0,91.0,25.166666666666668,91.0,25.90650238095238,78.26443815018315,928.4370333333333,90.16666666666667,90.16666666666667,32.0,90.16666666666667,22.761072101449276,83.57454891304347,1370.701733333333,92.0,92.0,53.5,92.0
60,2705705,Episódico,25.327701268115945,76.02439474637681,952.2660166666666,92.0,91.0,24.666666666666668,91.0,27.00548027587938,62.3083161675054,270.56284999999997,91.0,57.0,4.0,57.0,27.756092755392753,63.3424743935694,331.30389999999994,90.16666666666667,59.666666666666664,8.0,59.666666666666664,23.194016666666666,75.54195072463769,563.01755,92.0,92.0,16.5,92.0
61,2705804,Episódico,25.467060326086955,73.78544764492754,897.7808833333332,92.0,87.83333333333333,21.666666666666668,87.83333333333333,27.377931766091354,59.368201332419524,238.13968333333332,91.0,36.166666666666664,3.5,36.166666666666664,28.017940341880344,60.99383601546601,440.48985,90.16666666666667,45.333333333333336,10.166666666666666,45.333333333333336,23.35919438405797,72.86272735507245,473.4347166666667,92.0,90.0,11.666666666666666,90.0
62,2705903,Episódico,25.38653985507246,80.67592282608696,1188.0303999999999,92.0,92.0,36.0,92.0,26.472685050881413,69.92328927521869,382.80401666666666,91.0,89.16666666666667,6.166666666666667,89.16666666666667,27.242431196581197,71.10794862230362,505.95368333333334,90.16666666666667,89.83333333333333,12.333333333333334,89.83333333333333,23.3597777173913,79.62983876811595,760.3537166666666,92.0,92.0,25.666666666666668,92.0
63,2706000,Episódico,25.245552536231884,76.71794474637682,988.5185,92.0,91.33333333333333,26.166666666666668,91.33333333333333,26.893770845613943,62.99721734389144,278.52278333333334,91.0,61.833333333333336,4.5,61.833333333333336,27.65861099104599,63.956439183964186,323.99925,90.16666666666667,63.833333333333336,8.666666666666666,63.833333333333336,23.089530434782606,76.49405018115941,603.1051833333332,92.0,92.0,18.5,92.0
64,2706109,Episódico,24.617562500000005,76.27906576086956,901.9375833333334,92.0,90.33333333333333,21.666666666666668,90.33333333333333,26.550906838294917,60.57531383575514,230.16105000000002,91.0,46.0,3.5,46.0,27.163423884818886,62.38995396011396,393.10785000000004,90.16666666666667,54.0,11.166666666666666,54.0,22.478316485507246,75.87215090579711,506.53451666666666,91.83333333333333,91.33333333333333,14.0,91.16666666666667
65,2706208,Episódico,25.891510507246377,74.73855797101447,877.9625166666666,92.0,90.33333333333333,21.333333333333332,90.33333333333333,27.494602742340973,61.83801236272529,260.48081666666667,91.0,53.833333333333336,3.3333333333333335,53.833333333333336,28.261032934472933,62.852582667887674,324.7145333333333,90.16666666666667,57.833333333333336,7.833333333333333,57.833333333333336,23.792879166666665,73.96261304347827,482.30033333333336,92.0,91.66666666666667,12.833333333333334,91.66666666666667
