,geocode,season,temp_med,umid_med,precip_tot,thr_temp,thr_umid,thr_prec,thr_temp_umid,year,dengue_pattern
36360,2614600,Autumn,25.269902173913046,65.46088913043478,260.7964,92,75,9,75,2015,Episódico/Epidêmico
36361,2614600,Spring,26.534911235955057,52.885004494382024,19.8439,89,4,0,4,2015,Episódico/Epidêmico
36362,2614600,Summer,25.50903956043956,67.70138571428572,988.2547,91,70,21,70,2015,Episódico/Epidêmico
36363,2614600,Winter,23.880408695652175,58.383226086956526,10.5542,92,29,0,29,2015,Episódico/Epidêmico
36364,2614709,Autumn,23.06389347826087,79.26841847826087,724.73,92,92,10,92,2015,Episódico/Epidêmico
36365,2614709,Spring,24.050514606741576,66.69039213483147,112.1479,89,85,0,85,2015,Episódico/Epidêmico
36366,2614709,Summer,23.85724175824176,76.59114175824176,622.9485999999999,91,91,18,91,2015,Episódico/Epidêmico
36367,2614709,Winter,21.135945652173913,75.66770108695653,244.8921,90,92,2,90,2015,Episódico/Epidêmico
36368,2614808,Autumn,25.571805434782608,67.94212282608696,362.5691,92,85,7,85,2015,Episódico/Epidêmico
36369,2614808,Spring,27.799137078651686,51.15874943820225,20.4398,89,7,0,7,2015,Episódico/Epidêmico
36370,2614808,Summer,26.639492307692308,65.81841648351649,738.5236,91,63,17,63,2015,Episódico/Epidêmico
36371,2614808,Winter,23.072483695652178,67.86624565217392,224.8264,92,81,4,81,2015,Episódico/Epidêmico
36372,2614857,Autumn,25.301147826086954,82.79761086956522,1470.1394,92,92,49,92,2015,Episódico/Epidêmico
36373,2614857,Spring,25.836753932584273,71.37991011235955,310.7524,89,89,8,89,2015,Episódico/Epidêmico
36374,2614857,Summer,26.125057142857145,79.36617472527472,1120.0184,91,91,39,91,2015,Episódico/Epidêmico
36375,2614857,Winter,23.655708695652173,77.46724673913045,824.6252,92,92,37,92,2015,Episódico/Epidêmico
36376,2615003,Autumn,24.203104347826084,75.5495804347826,701.2917,92,92,9,92,2015,Episódico/Epidêmico
36377,2615003,Spring,25.13627640449438,63.77059101123595,107.6417,89,83,0,83,2015,Episódico/Epidêmico
36378,2615003,Summer,24.87088901098901,73.94697692307692,631.7987,91,91,18,91,2015,Episódico/Epidêmico
36379,2615003,Winter,22.613279347826087,69.74944130434783,142.209,92,90,0,90,2015,Episódico/Epidêmico
36380,2615102,Autumn,22.79033152173913,79.89221521739131,562.9342,92,92,16,92,2015,Episódico/Epidêmico
36381,2615102,Spring,23.97898988764045,66.19252359550562,99.6024,89,75,1,75,2015,Episódico/Epidêmico
36382,2615102,Summer,23.88704945054945,75.60958461538462,522.7828000000001,91,90,14,90,2015,Episódico/Epidêmico
36383,2615102,Winter,20.541796739130433,78.85412065217392,499.2199,70,92,14,70,2015,Episódico/Epidêmico
36384,2615201,Autumn,27.000959782608696,59.83921086956522,298.268,92,44,6,44,2015,Episódico/Epidêmico
36385,2615201,Spring,29.8153797752809,41.5202202247191,15.512599999999999,89,0,0,0,2015,Episódico/Epidêmico
36386,2615201,Summer,27.183312087912086,64.6138021978022,1576.7315,91,55,26,55,2015,Episódico/Epidêmico
36387,2615201,Winter,24.87405,57.342279347826086,57.966499999999996,92,30,0,30,2015,Episódico/Epidêmico
36388,2615300,Autumn,24.931376086956522,82.0351304347826,1108.6841,92,92,28,92,2015,Episódico/Epidêmico
36389,2615300,Spring,25.632924719101126,70.17624044943821,294.6517,89,89,6,89,2015,Episódico/Epidêmico
36390,2615300,Summer,25.55119010989011,80.01884285714286,1159.1203,91,91,39,91,2015,Episódico/Epidêmico
36391,2615300,Winter,23.388797826086957,76.55553478260869,460.3456,92,92,13,92,2015,Episódico/Epidêmico
36392,2615409,Autumn,24.176684782608696,76.97544782608696,863.8921,92,92,13,92,2015,Episódico/Epidêmico
36393,2615409,Spring,25.080898876404493,64.99039887640448,124.2829,89,88,0,88,2015,Episódico/Epidêmico
36394,2615409,Summer,24.883753846153848,74.94241868131869,666.7076000000001,91,91,20,91,2015,Episódico/Epidêmico
36395,2615409,Winter,22.55665543478261,71.51624782608697,179.2323,92,92,0,92,2015,Episódico/Epidêmico
36396,2615508,Autumn,25.244604347826087,82.97353586956523,1364.4596999999999,92,92,33,92,2015,Episódico/Epidêmico
36397,2615508,Spring,25.906639325842697,71.11211235955057,319.3146,89,89,5,89,2015,Episódico/Epidêmico
36398,2615508,Summer,25.875034065934067,80.78671098901098,1172.4724,91,91,42,91,2015,Episódico/Epidêmico
36399,2615508,Winter,23.655314130434782,77.83929673913043,571.2489,92,92,18,92,2015,Episódico/Epidêmico
36400,2615607,Autumn,25.557627173913044,62.22150108695652,359.3841,92,55,10,55,2015,Episódico/Epidêmico
36401,2615607,Spring,28.498723595505616,43.03658089887641,31.638099999999998,89,0,0,0,2015,Episódico/Epidêmico
36402,2615607,Summer,25.673669230769228,68.16007032967033,1550.5643,91,62,26,62,2015,Episódico/Epidêmico
36403,2615607,Winter,23.834533695652173,56.81180978260869,108.30630000000001,92,28,1,28,2015,Episódico/Epidêmico
36404,2615706,Autumn,25.078925,64.52042717391303,440.1646,92,63,11,63,2015,Episódico/Epidêmico
36405,2615706,Spring,27.298552808988763,47.086812359550564,27.994600000000002,89,1,0,1,2015,Episódico/Epidêmico
36406,2615706,Summer,25.566712087912087,66.27681428571428,1218.2046,91,64,24,64,2015,Episódico/Epidêmico
36407,2615706,Winter,23.633277173913044,57.834092391304345,24.3998,92,33,0,33,2015,Episódico/Epidêmico
36408,2615805,Autumn,24.50656304347826,69.37847391304348,302.5965,92,90,5,90,2015,Episódico/Epidêmico
36409,2615805,Spring,26.18786629213483,54.35602808988764,25.752399999999998,89,13,0,13,2015,Episódico/Epidêmico
36410,2615805,Summer,25.414986813186815,67.2236989010989,524.9911,91,77,16,77,2015,Episódico/Epidêmico
36411,2615805,Winter,22.295686956521738,67.67676630434782,146.5163,92,87,1,87,2015,Episódico/Epidêmico
36412,2615904,Autumn,25.000797826086956,66.60180760869565,256.3813,92,82,7,82,2015,Episódico/Epidêmico
36413,2615904,Spring,26.063455056179777,54.967515730337084,17.7107,89,5,0,5,2015,Episódico/Epidêmico
36414,2615904,Summer,25.359142857142857,67.88912197802198,651.1093,91,74,19,74,2015,Episódico/Epidêmico
36415,2615904,Winter,23.506223913043478,60.11526413043478,18.4748,92,44,0,44,2015,Episódico/Epidêmico
36416,2616001,Autumn,23.745995652173914,72.59840434782609,344.9979,92,92,6,92,2015,Episódico/Epidêmico
36417,2616001,Spring,24.80929662921348,60.49152921348315,36.1756,89,48,0,48,2015,Episódico/Epidêmico
36418,2616001,Summer,24.55919010989011,70.43458021978022,455.5684,91,86,16,86,2015,Episódico/Epidêmico
36419,2616001,Winter,21.646094565217393,70.21014673913044,146.0135,90,92,0,90,2015,Episódico/Epidêmico
36420,2616100,Autumn,26.065439130434783,62.46356956521739,436.3813,92,54,9,54,2015,Episódico/Epidêmico
36421,2616100,Spring,28.98116404494382,42.31990449438202,28.0586,89,0,1,0,2015,Episódico/Epidêmico
36422,2616100,Summer,26.477262637362635,65.3245956043956,1355.4692,91,57,25,57,2015,Episódico/Epidêmico
36423,2616100,Winter,24.24057608695652,58.16824673913043,38.776,92,36,0,36,2015,Episódico/Epidêmico
36424,2616183,Autumn,24.215977173913046,78.30801739130435,757.6851,92,92,15,92,2015,Episódico/Epidêmico
36425,2616183,Spring,25.05014606741573,66.70513258426966,192.3372,89,89,1,89,2015,Episódico/Epidêmico
36426,2616183,Summer,24.877578021978024,76.5000967032967,765.447,91,91,25,91,2015,Episódico/Epidêmico
36427,2616183,Winter,22.580801086956523,72.91830543478261,253.7529,92,91,3,91,2015,Episódico/Epidêmico
36428,2616209,Autumn,24.249129347826084,76.74765652173913,785.0267,92,92,13,92,2015,Episódico/Epidêmico
36429,2616209,Spring,25.11804606741573,65.13529213483146,138.3213,89,89,0,89,2015,Episódico/Epidêmico
36430,2616209,Summer,24.924036263736266,74.94754285714285,677.4807,91,91,19,91,2015,Episódico/Epidêmico
36431,2616209,Winter,22.638465217391307,71.19501739130435,187.9929,92,91,0,91,2015,Episódico/Epidêmico
36432,2616308,Autumn,24.954517391304346,82.16309565217391,1135.1671,92,92,24,92,2015,Episódico/Epidêmico
36433,2616308,Spring,25.675537078651686,70.35401348314606,323.1412,89,89,7,89,2015,Episódico/Epidêmico
36434,2616308,Summer,25.624994505494506,79.8266967032967,1081.3767,91,91,38,91,2015,Episódico/Epidêmico
36435,2616308,Winter,23.374966304347826,76.96765,473.1738,92,92,13,92,2015,Episódico/Epidêmico
36436,2616407,Autumn,24.531241304347827,83.81892282608696,1470.2822,92,92,34,92,2015,Epidêmico
36437,2616407,Spring,25.01597528089888,73.02116629213482,366.3105,89,89,11,89,2015,Epidêmico
36438,2616407,Summer,25.209175824175823,81.34027142857143,1137.0716,91,91,43,91,2015,Epidêmico
36439,2616407,Winter,22.790595652173916,79.4175847826087,704.6053,92,92,25,92,2015,Epidêmico
36440,2616506,Autumn,24.37167065217391,84.70275760869565,1163.3659,92,92,43,92,2015,Episódico
36441,2616506,Spring,25.042380898876406,72.86746292134832,364.9151,89,89,11,89,2015,Episódico
36442,2616506,Summer,25.329728571428568,80.5126978021978,1034.2048,91,91,36,91,2015,Episódico
36443,2616506,Winter,22.484556521739133,80.98718043478262,918.3904,92,92,42,92,2015,Episódico
36444,2600054,Autumn,25.718184782608695,82.34085652173913,1555.2965,92,92,60,92,2016,Epidêmico
36445,2600054,Spring,25.875226666666666,72.93300777777777,498.8037,90,90,17,90,2016,Epidêmico
36446,2600054,Summer,26.54823111111111,74.65425222222223,798.3908,90,90,29,90,2016,Epidêmico
36447,2600054,Winter,23.496083695652175,81.81444239130435,1922.4786,92,92,61,92,2016,Epidêmico
36448,2600104,Autumn,25.376672826086953,65.82610652173913,413.747,92,61,12,61,2016,Epidêmico
36449,2600104,Spring,26.462656666666664,53.31782666666667,25.611,90,6,1,6,2016,Epidêmico
36450,2600104,Summer,27.131722222222223,55.69088222222222,323.2045,90,18,10,18,2016,Epidêmico
36451,2600104,Winter,22.452692391304346,67.69643586956522,222.0751,91,78,4,77,2016,Epidêmico
36452,2600203,Autumn,26.06445869565217,60.85826086956522,479.6689,92,42,8,42,2016,Episódico/Epidêmico
36453,2600203,Spring,27.79085,48.612274444444445,176.9683,90,6,3,6,2016,Episódico/Epidêmico
36454,2600203,Summer,27.608666666666668,54.56047111111111,668.4051,90,25,14,25,2016,Episódico/Epidêmico
36455,2600203,Winter,23.533689130434784,58.59398043478261,71.1016,92,38,0,38,2016,Episódico/Epidêmico
36456,2600302,Autumn,23.463664130434783,83.50675869565217,997.3644,92,92,34,92,2016,Episódico/Epidêmico
36457,2600302,Spring,23.484197777777776,75.43954333333333,438.6844,90,90,9,90,2016,Episódico/Epidêmico
36458,2600302,Summer,24.21502888888889,76.6486511111111,569.9362,90,90,13,90,2016,Episódico/Epidêmico
36459,2600302,Winter,20.674880434782608,86.06890326086956,1171.7124000000001,79,92,48,79,2016,Episódico/Epidêmico
36460,2600401,Autumn,24.960293478260873,83.81640108695652,1649.719,92,92,58,92,2016,Episódico/Epidêmico
36461,2600401,Spring,25.004589999999997,75.52298333333334,660.8124,90,90,27,90,2016,Episódico/Epidêmico
36462,2600401,Summer,25.83257888888889,75.99878888888888,773.7576,90,90,31,90,2016,Episódico/Epidêmico
36463,2600401,Winter,22.339808695652174,85.1116195652174,2163.9813,92,92,66,92,2016,Episódico/Epidêmico
36464,2600500,Autumn,24.845472826086958,73.34404456521739,604.9026,92,87,17,87,2016,Episódico/Epidêmico
36465,2600500,Spring,25.806156666666666,60.90401444444444,102.5131,90,51,0,51,2016,Episódico/Epidêmico
36466,2600500,Summer,26.514028888888888,61.58561777777778,114.3599,90,57,0,57,2016,Episódico/Epidêmico
36467,2600500,Winter,21.246957608695652,80.12210217391305,931.8464,84,92,22,84,2016,Episódico/Epidêmico
36468,2600609,Autumn,23.456227173913046,75.06590108695652,773.6212,91,90,11,89,2016,Episódico/Epidêmico
36469,2600609,Spring,23.947292222222224,64.77702333333333,92.6782,90,73,1,73,2016,Episódico/Epidêmico
36470,2600609,Summer,24.721675555555557,65.64723555555555,143.9592,90,85,0,85,2016,Episódico/Epidêmico
36471,2600609,Winter,20.31811195652174,79.11862065217392,595.4241000000001,58,92,10,58,2016,Episódico/Epidêmico
36472,2600708,Autumn,25.671898913043478,82.64520108695652,1207.1246,92,92,48,92,2016,Episódico/Epidêmico
36473,2600708,Spring,25.86859777777778,73.83150666666667,496.7945,90,90,14,90,2016,Episódico/Epidêmico
36474,2600708,Summer,26.48197,75.98481666666666,760.6348,90,90,26,90,2016,Episódico/Epidêmico
36475,2600708,Winter,23.468582608695655,81.86628586956522,1206.8382,92,92,30,92,2016,Episódico/Epidêmico
36476,2600807,Autumn,23.222570652173914,81.93740326086957,899.5092000000001,92,92,25,92,2016,Episódico/Epidêmico
36477,2600807,Spring,23.32675111111111,73.48699555555555,337.6288,89,90,6,89,2016,Episódico/Epidêmico
36478,2600807,Summer,24.02821777777778,74.73213111111112,459.2638,90,90,8,90,2016,Episódico/Epidêmico
36479,2600807,Winter,20.36369347826087,84.77760434782608,901.3321,63,92,28,63,2016,Episódico/Epidêmico
36480,2600906,Autumn,23.956761956521742,85.50089565217391,1582.3313,92,92,48,92,2016,Episódico
36481,2600906,Spring,23.813235555555558,78.46155444444445,703.4266,90,90,27,90,2016,Episódico
36482,2600906,Summer,24.660495555555553,78.82814,842.9476999999999,90,90,32,90,2016,Episódico
36483,2600906,Winter,21.43661847826087,86.27487826086957,1972.7836,92,92,59,92,2016,Episódico
36484,2601003,Autumn,22.403269565217393,84.92991086956522,1359.1002,91,92,42,91,2016,Episódico/Epidêmico
36485,2601003,Spring,22.411012222222222,76.93109222222223,547.7788,85,90,21,85,2016,Episódico/Epidêmico
36486,2601003,Summer,23.167205555555554,77.70792444444444,564.8656,90,90,16,90,2016,Episódico/Epidêmico
36487,2601003,Winter,19.48662065217391,88.10867391304348,1712.9577,19,92,60,19,2016,Episódico/Epidêmico
36488,2601052,Autumn,25.539877173913045,82.73250108695652,1369.3271,92,92,54,92,2016,Episódico/Epidêmico
36489,2601052,Spring,25.681285555555558,73.64021333333334,501.5467,90,90,16,90,2016,Episódico/Epidêmico
36490,2601052,Summer,26.355496666666667,75.36978333333333,783.3225,90,90,28,90,2016,Episódico/Epidêmico
36491,2601052,Winter,23.28693913043478,82.23849130434783,1568.1328,92,92,49,92,2016,Episódico/Epidêmico
36492,2601102,Autumn,24.329246739130436,68.42392826086957,609.9573,92,77,13,77,2016,Episódico/Epidêmico
36493,2601102,Spring,26.813692222222222,49.60606444444444,164.3935,90,11,5,11,2016,Episódico/Epidêmico
36494,2601102,Summer,25.750055555555555,63.47190666666666,1039.8466,90,58,26,58,2016,Episódico/Epidêmico
36495,2601102,Winter,22.281520652173914,63.104041304347824,94.6042,91,60,0,59,2016,Episódico/Epidêmico
36496,2601201,Autumn,23.515877173913044,72.741925,600.4211,91,85,8,84,2016,Epidêmico
36497,2601201,Spring,24.288514444444445,61.092486666666666,57.5343,90,49,1,49,2016,Epidêmico
36498,2601201,Summer,25.058646666666668,61.96202333333333,115.9263,90,59,0,59,2016,Epidêmico
36499,2601201,Winter,20.316952173913045,77.04158369565218,404.2814,58,92,8,58,2016,Epidêmico
36500,2601300,Autumn,23.21399782608696,85.10541956521739,1376.596,92,92,45,92,2016,Episódico/Epidêmico
36501,2601300,Spring,23.094786666666668,77.74145333333334,652.1433,89,90,23,89,2016,Episódico/Epidêmico
36502,2601300,Summer,23.944494444444445,78.04790111111112,757.1022,90,90,28,90,2016,Episódico/Epidêmico
36503,2601300,Winter,20.511477173913043,87.03721086956521,1744.0981,77,92,57,77,2016,Episódico/Epidêmico
36504,2601409,Autumn,25.589216304347826,82.81106304347826,2079.1924,92,92,67,92,2016,Episódico/Epidêmico
36505,2601409,Spring,25.641301111111108,73.94602666666667,635.6802,90,90,26,90,2016,Episódico/Epidêmico
36506,2601409,Summer,26.432730000000003,74.71880222222222,793.3507,90,90,29,90,2016,Episódico/Epidêmico
36507,2601409,Winter,23.17824456521739,82.92221956521739,2411.9005,92,92,71,92,2016,Episódico/Epidêmico
36508,2601508,Autumn,23.79225652173913,84.58019782608696,1320.0831,92,92,45,92,2016,Episódico
36509,2601508,Spring,23.756584444444442,76.87073000000001,641.4159999999999,90,90,24,90,2016,Episódico
36510,2601508,Summer,24.590921111111108,77.14455444444444,696.6325,90,90,26,90,2016,Episódico
36511,2601508,Winter,20.98584891304348,87.36617065217392,1770.2103,87,92,63,87,2016,Episódico
36512,2601607,Autumn,26.216708695652173,66.852625,598.8094,92,68,12,68,2016,Episódico/Epidêmico
36513,2601607,Spring,28.182190000000002,51.075475555555556,106.7977,90,16,2,16,2016,Episódico/Epidêmico
36514,2601607,Summer,28.91773666666667,51.58698333333333,237.5344,90,7,6,7,2016,Episódico/Epidêmico
36515,2601607,Winter,23.02906847826087,68.59326739130435,261.8568,92,90,0,90,2016,Episódico/Epidêmico
36516,2601706,Autumn,23.176532608695652,77.10008043478261,711.9356,91,92,11,91,2016,Epidêmico
36517,2601706,Spring,23.456261111111115,68.02673777777778,152.0705,89,88,1,87,2016,Epidêmico
36518,2601706,Summer,24.162155555555557,69.4833511111111,256.0788,90,90,3,90,2016,Epidêmico
36519,2601706,Winter,20.29341413043478,79.62677282608695,489.7952,61,92,10,61,2016,Epidêmico
36520,2601805,Autumn,25.771825,65.83832934782609,495.1082,92,65,12,65,2016,Episódico/Epidêmico
36521,2601805,Spring,27.49350111111111,50.487434444444446,65.4485,90,13,2,13,2016,Episódico/Epidêmico
36522,2601805,Summer,28.220062222222225,51.536539999999995,228.7224,90,7,6,7,2016,Episódico/Epidêmico
36523,2601805,Winter,22.427321739130434,69.86309673913043,210.44039999999998,92,90,1,90,2016,Episódico/Epidêmico
36524,2601904,Autumn,23.52846739130435,82.4522304347826,1054.4765,92,92,34,92,2016,Episódico/Epidêmico
36525,2601904,Spring,23.510546666666666,74.62611111111111,434.5257,90,90,6,90,2016,Episódico/Epidêmico
36526,2601904,Summer,24.260515555555553,75.96381555555556,606.4801,90,90,14,90,2016,Episódico/Epidêmico
36527,2601904,Winter,20.873596739130438,84.10676956521739,1116.9562,85,92,31,85,2016,Episódico/Epidêmico
36528,2602001,Autumn,24.28233260869565,70.19304239130435,715.6736,92,82,21,82,2016,Episódico/Epidêmico
36529,2602001,Spring,26.911309999999997,50.17201888888889,192.8574,90,14,8,14,2016,Episódico/Epidêmico
36530,2602001,Summer,25.97704888888889,63.20811555555556,1088.0904,90,61,26,61,2016,Episódico/Epidêmico
36531,2602001,Winter,21.883603260869567,67.03032065217391,307.2193,88,82,7,78,2016,Episódico/Epidêmico
36532,2602100,Autumn,23.602480434782606,79.51290869565217,882.4994,92,91,26,91,2016,Episódico/Epidêmico
36533,2602100,Spring,24.134430000000002,69.12517111111111,285.9346,90,80,8,80,2016,Episódico/Epidêmico
36534,2602100,Summer,24.844033333333336,69.75957333333334,276.5242,90,90,2,90,2016,Episódico/Epidêmico
36535,2602100,Winter,20.294933695652173,84.65071630434782,1750.4569000000001,62,92,51,62,2016,Episódico/Epidêmico
36536,2602209,Autumn,24.693332608695652,79.84140326086957,849.5851,92,92,23,92,2016,Episódico/Epidêmico
36537,2602209,Spring,24.76553,71.62331444444445,360.4893,90,90,4,90,2016,Episódico/Epidêmico
36538,2602209,Summer,25.456298888888888,73.36893888888889,520.2656,90,90,13,90,2016,Episódico/Epidêmico
36539,2602209,Winter,22.234729347826086,80.07230217391304,880.8238,92,92,17,92,2016,Episódico/Epidêmico
36540,2602308,Autumn,23.482825,84.92439891304348,1313.2174,92,92,43,92,2016,Episódico/Epidêmico
36541,2602308,Spring,23.38837777777778,77.48879333333333,637.3254,90,90,24,90,2016,Episódico/Epidêmico
36542,2602308,Summer,24.23048777777778,77.79830666666666,712.6987,90,90,25,90,2016,Episódico/Epidêmico
36543,2602308,Winter,20.737989130434784,87.24280326086956,1734.1459,81,92,60,81,2016,Episódico/Epidêmico
36544,2602407,Autumn,22.67176304347826,82.72205217391304,1013.0669,91,92,33,91,2016,Episódico
36545,2602407,Spring,22.912818888888886,73.58126444444444,355.68760000000003,85,89,11,84,2016,Episódico
36546,2602407,Summer,23.61281888888889,74.63429444444445,368.5588,90,90,6,90,2016,Episódico
36547,2602407,Winter,19.552066304347825,86.94134782608695,1937.0633,24,92,55,24,2016,Episódico
36548,2602506,Autumn,24.807741304347825,65.48772608695651,502.19919999999996,92,62,11,62,2016,Episódico/Epidêmico
36549,2602506,Spring,25.619332222222223,54.761316666666666,16.0059,90,3,0,3,2016,Episódico/Epidêmico
36550,2602506,Summer,25.967140000000004,58.75191111111111,360.5393,90,29,11,29,2016,Episódico/Epidêmico
36551,2602506,Winter,22.548713043478262,64.10723586956522,138.1963,92,61,4,61,2016,Episódico/Epidêmico
36552,2602605,Autumn,24.176499999999997,75.1734902173913,597.1878,92,92,13,92,2016,Epidêmico
36553,2602605,Spring,24.408806666666663,66.40604777777777,130.6425,90,88,0,88,2016,Epidêmico
36554,2602605,Summer,25.133904444444443,68.07183555555555,258.4712,90,89,3,89,2016,Epidêmico
36555,2602605,Winter,21.394025,77.00584782608695,444.8503,89,92,9,89,2016,Epidêmico
36556,2602704,Autumn,25.37906847826087,81.69138695652174,1029.9601,92,92,32,92,2016,Episódico/Epidêmico
36557,2602704,Spring,25.53573,73.14165666666666,470.2577,90,90,8,90,2016,Episódico/Epidêmico
36558,2602704,Summer,26.20239888888889,74.88154222222222,654.789,90,90,17,90,2016,Episódico/Epidêmico
36559,2602704,Winter,23.05219239130435,81.46733804347826,1088.0676,92,92,21,92,2016,Episódico/Epidêmico
36560,2602803,Autumn,24.15475652173913,72.34254130434782,539.9496,92,83,10,83,2016,Episódico/Epidêmico
36561,2602803,Spring,25.079268888888887,60.15815333333333,71.2868,90,46,0,46,2016,Episódico/Epidêmico
36562,2602803,Summer,25.806262222222223,60.97377222222222,90.9061,90,52,0,52,2016,Episódico/Epidêmico
36563,2602803,Winter,20.64971847826087,78.64118804347827,618.2436,66,92,12,66,2016,Episódico/Epidêmico
36564,2602902,Autumn,25.43665543478261,83.96640108695652,2374.2675,92,92,73,92,2016,Epidêmico
36565,2602902,Spring,25.29626111111111,76.48322888888889,786.6926,90,90,36,90,2016,Epidêmico
36566,2602902,Summer,26.02734,77.70885444444444,1032.2254,90,90,40,90,2016,Epidêmico
36567,2602902,Winter,23.334208695652173,82.61175,2757.1486,92,92,72,92,2016,Epidêmico
36568,2603009,Autumn,26.260417391304347,65.55193043478262,604.3747,92,66,10,66,2016,Episódico/Epidêmico
36569,2603009,Spring,28.430683333333334,49.115135555555554,123.6015,90,13,3,13,2016,Episódico/Epidêmico
36570,2603009,Summer,28.930777777777777,51.03002777777778,343.0543,90,8,10,8,2016,Episódico/Epidêmico
36571,2603009,Winter,23.316526086956518,65.61364891304348,195.4921,92,83,0,83,2016,Episódico/Epidêmico
36572,2603108,Autumn,23.284045652173912,79.789475,808.8088,92,92,12,92,2016,Episódico/Epidêmico
36573,2603108,Spring,23.45809,70.93886111111111,195.9839,89,90,1,89,2016,Episódico/Epidêmico
36574,2603108,Summer,24.14289666666667,72.30209111111111,290.9595,90,90,2,90,2016,Episódico/Epidêmico
36575,2603108,Winter,20.40352608695652,82.51763260869565,552.8233,62,92,14,62,2016,Episódico/Epidêmico
36576,2603207,Autumn,22.531493478260867,77.8077652173913,798.5018,91,91,18,90,2016,Episódico/Epidêmico
36577,2603207,Spring,22.957837777777776,67.90471666666667,155.3228,85,83,0,78,2016,Episódico/Epidêmico
36578,2603207,Summer,23.632504444444447,69.03696,215.7289,90,90,0,90,2016,Episódico/Epidêmico
36579,2603207,Winter,19.412171739130432,82.08515869565217,1019.1976,23,92,16,23,2016,Episódico/Epidêmico
36580,2603306,Autumn,22.430097826086957,83.32146630434782,1152.4345,91,92,31,91,2016,Episódico/Epidêmico
36581,2603306,Spring,22.49642111111111,74.87457333333333,380.9671,85,90,9,85,2016,Episódico/Epidêmico
36582,2603306,Summer,23.20422111111111,76.06224,441.3554,90,90,5,90,2016,Episódico/Epidêmico
36583,2603306,Winter,19.556478260869564,86.12786195652174,1126.5383,25,92,46,25,2016,Episódico/Epidêmico
36584,2603405,Autumn,25.585258695652175,65.81887608695652,504.8635,92,64,15,64,2016,Episódico/Epidêmico
36585,2603405,Spring,27.414516666666668,49.805841111111114,62.6344,90,11,2,11,2016,Episódico/Epidêmico
36586,2603405,Summer,27.972874444444447,52.263201111111115,372.5674,90,8,10,8,2016,Episódico/Epidêmico
36587,2603405,Winter,22.429341304347826,68.71765652173913,202.1858,92,87,1,87,2016,Episódico/Epidêmico
36588,2603454,Autumn,25.78346304347826,82.15293152173913,1755.7036,92,92,66,92,2016,Epidêmico
36589,2603454,Spring,25.94318888888889,72.55380555555556,525.5369000000001,90,90,19,90,2016,Epidêmico
36590,2603454,Summer,26.613508888888887,74.26662555555555,827.5479,90,90,33,90,2016,Epidêmico
36591,2603454,Winter,23.595379347826086,81.53303695652174,2224.7255,92,92,62,92,2016,Epidêmico
36592,2603504,Autumn,23.029935869565218,84.23748152173913,1183.1587,92,92,39,92,2016,Episódico/Epidêmico
36593,2603504,Spring,22.96812666666667,76.57759555555555,540.3205,89,90,14,89,2016,Episódico/Epidêmico
36594,2603504,Summer,23.775602222222222,77.34276111111112,678.8743,90,90,21,90,2016,Episódico/Epidêmico
36595,2603504,Winter,20.27769347826087,86.57165760869565,1367.5151,61,92,47,61,2016,Episódico/Epidêmico
36596,2603603,Autumn,25.506103260869562,81.79265760869565,1145.9786,92,92,45,92,2016,Episódico
36597,2603603,Spring,25.707537777777777,72.84316444444444,433.1948,90,90,9,90,2016,Episódico
36598,2603603,Summer,26.289616666666667,75.41406222222221,728.5827,90,90,22,90,2016,Episódico
36599,2603603,Winter,23.308471739130432,80.77898043478261,1056.3173,92,92,21,92,2016,Episódico
36600,2603702,Autumn,22.797196739130435,85.26868369565217,1532.1277,91,92,44,91,2016,Episódico/Epidêmico
36601,2603702,Spring,22.793187777777778,77.37321777777778,644.5791,86,90,24,86,2016,Episódico/Epidêmico
36602,2603702,Summer,23.577191111111112,77.95960666666666,656.928,90,90,21,90,2016,Episódico/Epidêmico
36603,2603702,Winter,19.926108695652175,88.15647065217391,1915.1822,41,92,67,41,2016,Episódico/Epidêmico
36604,2603801,Autumn,22.416622826086954,78.76153043478261,908.5367,89,92,19,89,2016,Episódico/Epidêmico
36605,2603801,Spring,22.787721111111107,69.03006666666667,158.0231,85,86,0,81,2016,Episódico/Epidêmico
36606,2603801,Summer,23.46802888888889,70.20135,219.8528,90,90,1,90,2016,Episódico/Epidêmico
36607,2603801,Winter,19.398107608695653,82.3412902173913,812.0818,22,92,13,22,2016,Episódico/Epidêmico
36608,2603900,Autumn,25.252926086956524,66.30916086956522,456.2047,92,62,14,62,2016,Episódico/Epidêmico
36609,2603900,Spring,26.56896,52.59618111111111,37.4592,90,7,2,7,2016,Episódico/Epidêmico
36610,2603900,Summer,27.157645555555554,55.29547,374.1606,90,17,12,17,2016,Episódico/Epidêmico
36611,2603900,Winter,22.291489130434783,68.38611304347826,220.3552,90,79,4,77,2016,Episódico/Epidêmico
36612,2603926,Autumn,25.61603804347826,68.12232934782608,628.4945,92,70,16,70,2016,Episódico
36613,2603926,Spring,27.834654444444443,50.23203666666667,118.6677,90,16,3,16,2016,Episódico
36614,2603926,Summer,28.419312222222224,51.64505777777777,264.6909,90,10,6,10,2016,Episódico
36615,2603926,Winter,22.348909782608697,70.89978478260869,346.2699,92,91,3,91,2016,Episódico
36616,2604007,Autumn,25.342414130434783,81.95821630434783,1090.2964,92,92,34,92,2016,Epidêmico
