,geocode,dengue_pattern,temp_med_Autumn,umid_med_Autumn,precip_tot_Autumn,thr_temp_Autumn,thr_umid_Autumn,thr_prec_Autumn,thr_temp_umid_Autumn,temp_med_Spring,umid_med_Spring,precip_tot_Spring,thr_temp_Spring,thr_umid_Spring,thr_prec_Spring,thr_temp_umid_Spring,temp_med_Summer,umid_med_Summer,precip_tot_Summer,thr_temp_Summer,thr_umid_Summer,thr_prec_Summer,thr_temp_umid_Summer,temp_med_Winter,umid_med_Winter,precip_tot_Winter,thr_temp_Winter,thr_umid_Winter,thr_prec_Winter,thr_temp_umid_Winter
5480,4122305,Episódico,16.166120031055904,83.95300512422361,1388.8408714285713,9.142857142857142,91.85714285714286,27.571428571428573,9.142857142857142,18.280206015749826,81.27299672136633,1626.1671000000001,26.142857142857142,89.71428571428571,38.714285714285715,25.714285714285715,20.989483565323564,84.0204718908076,1620.1744999999999,65.14285714285714,90.14285714285714,46.142857142857146,65.0,14.653793788819877,80.5502298136646,1494.8597714285713,4.428571428571429,89.57142857142857,23.428571428571427,3.4285714285714284
5481,4122404,Epidêmico,19.622580900621113,78.00371847826088,1496.993757142857,43.142857142857146,89.28571428571429,27.0,41.42857142857143,22.44633516894383,72.99654195227247,1982.108014285714,77.71428571428571,77.57142857142857,35.285714285714285,66.14285714285714,23.667925182278044,81.0521902773417,2361.2868857142857,89.14285714285714,86.71428571428571,51.714285714285715,85.57142857142857,18.517999223602484,69.69665217391307,885.0427857142859,28.571428571428573,70.57142857142857,15.714285714285714,12.285714285714286
5482,4122503,Episódico/Epidêmico,18.113874844720495,81.56712096273291,2231.045671428571,27.428571428571427,91.42857142857143,32.0,27.142857142857142,21.02685545062413,77.3913917305136,2272.4991142857143,63.142857142857146,86.57142857142857,40.142857142857146,60.42857142857143,22.707164945054945,82.87920458573171,2364.0705428571428,88.0,89.57142857142857,48.285714285714285,87.28571428571429,17.115706987577635,74.3178155279503,1521.1491285714287,17.857142857142858,81.28571428571429,22.285714285714285,10.571428571428571
5483,4122602,Episódico/Epidêmico,20.9247299689441,76.01641180124224,1804.8213285714285,59.285714285714285,87.0,28.857142857142858,55.57142857142857,24.09502344727412,69.91669055427771,1798.0586428571428,85.42857142857143,69.85714285714286,32.714285714285715,67.57142857142857,25.408625954997383,77.1545279417408,1841.7689857142855,90.28571428571429,83.42857142857143,43.0,83.42857142857143,19.995459161490682,66.96281397515529,918.9822142857143,48.857142857142854,64.85714285714286,16.571428571428573,26.428571428571427
5484,4122651,Episódico,18.131939285714285,82.81250357142856,1547.1785,29.142857142857142,92.0,27.857142857142858,29.142857142857142,21.048635837438106,78.19464810750185,1724.9207428571428,64.42857142857143,88.14285714285714,35.285714285714285,62.42857142857143,22.82215791732077,82.97912467120182,1721.9230714285713,87.28571428571429,88.85714285714286,48.42857142857143,85.85714285714286,16.708287732919256,77.62812080745343,1149.1311714285714,11.571428571428571,87.85714285714286,20.142857142857142,8.428571428571429
5485,4122701,Episódico/Epidêmico,19.74672142857143,77.90782003105589,1448.3625142857143,44.857142857142854,88.57142857142857,26.571428571428573,42.42857142857143,22.57973391204661,72.86034269646373,1839.4124571428572,77.85714285714286,76.85714285714286,35.285714285714285,65.85714285714286,23.79659420547706,80.88726345892204,2173.0538714285717,89.14285714285714,86.0,49.42857142857143,84.85714285714286,18.765974534161494,69.04665838509315,867.7009,32.714285714285715,68.14285714285714,16.571428571428573,14.142857142857142
5486,4122800,Episódico,17.64606195652174,81.21266273291926,2068.6751,26.428571428571427,91.57142857142857,29.714285714285715,26.142857142857142,20.882339984831184,76.34302973381946,2230.246285714286,60.857142857142854,86.14285714285714,38.857142857142854,57.857142857142854,23.183408998779004,80.16796687772545,1754.0322714285717,88.42857142857143,87.0,41.142857142857146,85.14285714285714,16.503272826086956,75.81919456521739,1845.9271428571428,15.571428571428571,85.28571428571429,27.285714285714285,11.142857142857142
5487,4122909,Episódico,19.540814596273293,78.00264860248446,1165.939942857143,41.857142857142854,90.42857142857143,24.142857142857142,40.857142857142854,21.97487495119319,73.48345561577115,1631.3017,71.42857142857143,83.71428571428571,32.57142857142857,65.71428571428571,23.881468616780044,78.58335177742892,2034.0404571428573,88.85714285714286,87.42857142857143,48.714285714285715,86.0,18.136422360248446,72.44511413043479,822.5718,23.0,83.71428571428571,15.142857142857142,16.285714285714285
5488,4123006,Episódico/Epidêmico,18.431726708074535,80.22834285714285,2075.015142857143,31.571428571428573,91.42857142857143,29.285714285714285,31.142857142857142,21.616541053248977,75.70029569099009,2226.2773,67.71428571428571,85.71428571428571,38.0,64.71428571428571,23.842675405546835,79.30804034362463,1732.6621714285714,89.71428571428571,87.0,39.857142857142854,86.42857142857143,17.29354145962733,74.66330791925465,1691.5201428571431,21.142857142857142,84.71428571428571,25.0,15.714285714285714
5489,4123105,Episódico/Epidêmico,20.331530590062112,76.22453524844721,1212.5455571428572,51.0,88.14285714285714,22.857142857142858,48.142857142857146,22.982549196310206,71.75489586551421,1743.5989428571427,79.14285714285714,77.71428571428571,33.285714285714285,67.57142857142857,24.360696998081284,79.04927801151231,2133.610557142857,89.42857142857143,86.14285714285714,46.142857142857146,85.28571428571429,19.293714596273297,68.0173690993789,778.0875,37.42857142857143,67.57142857142857,13.714285714285714,17.571428571428573
5490,4123204,Episódico/Epidêmico,19.175549378881986,79.21102779503106,1216.3763142857144,38.857142857142854,90.14285714285714,24.142857142857142,37.285714285714285,21.95564051763352,74.01606705809566,1552.5125428571428,72.71428571428571,80.71428571428571,33.857142857142854,64.57142857142857,23.31733046572475,81.94175198325483,2144.0187428571426,88.28571428571429,87.42857142857143,50.285714285714285,85.42857142857143,18.01273447204969,71.78602065217392,844.6539000000001,23.714285714285715,76.0,16.0,11.285714285714286
5491,4123303,Episódico/Epidêmico,21.745688354037267,75.08470931677017,1758.6390857142858,68.42857142857143,86.28571428571429,29.142857142857142,64.0,24.928053484966323,68.97145251864846,1854.0482285714284,87.42857142857143,68.28571428571429,33.57142857142857,66.28571428571429,26.302942063492065,75.53972511599513,1999.158557142857,90.28571428571429,82.0,43.57142857142857,82.0,20.71715170807453,65.90078260869566,876.8047714285715,57.285714285714285,62.714285714285715,16.285714285714285,31.285714285714285
5492,4123402,Episódico/Epidêmico,20.790834782608695,75.13880093167703,1411.142657142857,57.0,85.85714285714286,25.714285714285715,52.57142857142857,23.72549779802125,69.7475530483251,1705.256857142857,84.71428571428571,70.71428571428571,33.0,67.14285714285714,24.932413600209316,77.40385427175998,1954.957457142857,89.85714285714286,84.42857142857143,41.857142857142854,84.0,19.819437267080747,65.85846832298135,745.7563142857142,46.0,62.42857142857143,14.714285714285714,21.428571428571427
5493,4123501,Epidêmico,20.88572965838509,78.41296413043479,1845.6320714285714,59.42857142857143,90.71428571428571,28.0,58.285714285714285,24.215505709302988,72.63521322354788,1810.7014857142858,84.71428571428571,81.14285714285714,31.714285714285715,76.71428571428571,26.304474761904768,76.52310319727891,1516.7442714285714,90.28571428571429,84.14285714285714,33.57142857142857,84.14285714285714,19.48768059006211,72.2058145962733,1502.0295285714285,47.285714285714285,78.14285714285714,22.142857142857142,35.0
5494,4123600,Episódico,21.689736645962736,74.30423214285715,1218.2460714285714,68.14285714285714,85.42857142857143,24.285714285714285,62.857142857142854,24.624869641537916,68.57881581973196,1650.9189285714285,86.57142857142857,68.42857142857143,32.285714285714285,66.71428571428571,25.790063312401884,76.22918984475841,1991.7283714285713,90.28571428571429,83.71428571428571,40.0,83.71428571428571,20.71677080745342,64.40523354037266,624.7774428571429,57.0,58.57142857142857,12.714285714285714,27.714285714285715
5495,4123709,Episódico/Epidêmico,21.687177795031054,75.24474673913043,1794.9392285714287,67.85714285714286,86.85714285714286,29.428571428571427,63.857142857142854,24.86687969638467,69.13069752573642,1877.3775857142857,87.42857142857143,67.85714285714286,33.857142857142854,65.85714285714286,26.21353484737485,75.90603546834119,2032.1415,90.28571428571429,82.42857142857143,43.857142857142854,82.42857142857143,20.678676397515527,66.04403152173913,891.8027000000001,57.0,62.57142857142857,16.0,31.285714285714285
