"";"xpm";"tpm";"dc3m";"dcmaxm";"dcim";"ds3m";"dsmaxm";"stm";"incm";"xpmp";"tpmp";"dc3mp";"dcmaxmp";"dcimp";"ds3mp";"dsmaxmp";"stmp";"incmp";"cluster_4";"class_cluster"
"1100114";25,4285714285714;20,4285714285714;1;3,85714285714286;2,28571428571429;3,28571428571429;6,57142857142857;0,834285714285714;244,44;-0,0242267609069324;0,0409696375511574;1,10645898521552;0,0670522327826279;2,63998284355045;0,783926071506685;-1,26540704713942;-0,0815688056084173;-0,485705855558662;3;"Episódico/Epidêmico"
"1100122";43;21,4285714285714;1,71428571428571;8,57142857142857;2,57142857142857;2,28571428571429;7,28571428571429;1,99285714285714;265,434285714286;0,0937843251614831;0,184826192871283;2,39811002751819;0,843415575064991;3,0768520097313;-0,217623357973791;-1,21171249434368;0,00781408087071689;-0,455389390780479;2;"Epidêmico"
"1100130";34,8571428571429;17,2857142857143;1,28571428571429;8,57142857142857;1,71428571428571;1;2,85714285714286;3,66857142857143;776,65;0,0390962608858759;-0,411150964883525;1,62311940213659;0,843415575064991;1,76624451118876;-1,50532976730583;-1,54461872167727;0,137094137393558;0,282823540448254;2;"Epidêmico"
"1100148";33;24,8571428571429;1,71428571428571;12,1428571428571;1,71428571428571;1,42857142857143;7,42857142857143;1,45142857142857;1557,52;0,0266235444721409;0,678048668254573;2,39811002751819;1,4315696222486;1,76624451118876;-1,07609429752849;-1,20097358378453;-0,0339567131805678;1,41042645933351;2;"Epidêmico"
"1100155";10,4285714285714;23,4285714285714;0,428571428571429;3,14285714285714;1,28571428571429;1,57142857142857;5,42857142857143;0,382857142857143;288,522857142857;-0,124967931940946;0,472539303511536;0,0731381513733836;-0,0505785766540938;1,11094076191749;-0,933015807602703;-1,3513183316126;-0,116396169513974;-0,422048705985638;3;"Episódico/Epidêmico"
"1100189";29,7142857142857;20,7142857142857;1,28571428571429;7,28571428571429;2,28571428571429;1,85714285714286;4,28571428571429;2,01;714,08;0,00455643081707137;0,0820715104997652;1,62311940213659;0,631680118078892;2,63998284355045;-0,646858827751138;-1,43722961608579;0,00913663899371269;0,192470325912352;2;"Epidêmico"
"1100205";110,714285714286;17,1428571428571;2,71428571428571;25,5714285714286;2,14285714285714;0;0,857142857142857;9,25571428571429;247,247142857143;0,548558754400743;-0,431701901357828;4,20642148674193;3,64302883965897;2,42154826046003;-2,50687919678631;-1,69496346950535;0,568137872313279;-0,481652245509048;2;"Epidêmico"
"1100254";23,1428571428571;21,1428571428571;0,857142857142857;6,42857142857143;1,57142857142857;2,57142857142857;10;0,558571428571429;813,595714285714;-0,0395777964930678;0,143724319922676;0,848128776754986;0,490523146754826;1,54780992809834;0,0685336218777736;-1,00767319371986;-0,102839948753267;0,336174412256458;3;"Episódico/Epidêmico"
"1100262";3,28571428571429;20,4285714285714;0,142857142857143;0,428571428571429;0,142857142857143;3,14285714285714;22,4285714285714;0,04;425,327142857143;-0,172939918147619;0,0409696375511574;-0,443522265547684;-0,497575652513637;-0,636535902805892;0,640847581580903;-0,0733879750739672;-0,14284733197389;-0,224498650422688;3;"Episódico/Epidêmico"
"1100288";35,4285714285714;17,8571428571429;1,14285714285714;6;1,57142857142857;3;8,42857142857143;1,59428571428571;457,801428571429;0,0429340197824098;-0,328947218986309;1,36478919367605;0,419944661092793;1,54780992809834;0,49776909165512;-1,12580120987049;-0,0229353954889359;-0,177604674011579;3;"Episódico/Epidêmico"
"1100296";11,2857142857143;16;0,285714285714286;2;0,428571428571429;3,71428571428571;18,2857142857143;0,318571428571429;648,241428571429;-0,119211293596145;-0,596109393152258;-0,18519205708715;-0,238787871752849;-0,199666736625046;1,21316154128403;-0,384816381289265;-0,121355762475208;0,0973971827283489;3;"Episódico/Epidêmico"
"1100304";58,8571428571429;22,1428571428571;1,71428571428571;18,1428571428571;2,71428571428571;0;1,57142857142857;7,03571428571429;808,771428571429;0,200282134540297;0,287580875242802;2,39811002751819;2,41966842151706;3,29528659282172;-2,50687919678631;-1,64126891670961;0,396866595385321;0,329207979107579;2;"Epidêmico"
"1100320";24,5714285714286;17,8571428571429;0,571428571428571;3,71428571428571;0,857142857142857;2,85714285714286;13,8571428571429;0,561428571428571;573,061428571429;-0,0299833992517332;-0,328947218986309;0,331468359833918;0,0435260708952836;0,455637012646223;0,354690601729338;-0,717722608622859;-0,102619522399434;-0,0111653019897135;3;"Episódico/Epidêmico"
"1100338";8,57142857142857;21,7142857142857;0,285714285714286;1,57142857142857;1,14285714285714;3;20;0,358571428571429;195,314285714286;-0,137440648354681;0,225928065819891;-0,18519205708715;-0,309366357414882;0,892506178827069;0,49776909165512;-0,255949454579487;-0,118269793521551;-0,556645062879848;3;"Episódico/Epidêmico"
"1100346";23,5714285714286;20,4285714285714;0,714285714285714;5,28571428571429;0,714285714285714;3;9,42857142857143;0,761428571428571;1075,67285714286;-0,0366994773206674;0,0409696375511574;0,589798568294452;0,302313851656071;0,2372024295558;0,49776909165512;-1,05062883595645;-0,0871896776311495;0,714622747137836;3;"Episódico/Epidêmico"
"1100379";11,1428571428571;15;0,142857142857143;1,85714285714286;0,714285714285714;3,85714285714286;17,5714285714286;0,34;460,764285714286;-0,120170733320278;-0,739965948472384;-0,443522265547684;-0,262314033640193;0,2372024295558;1,35624003120981;-0,438510934085006;-0,119702564821463;-0,1733262072213;3;"Episódico/Epidêmico"
"1100403";9,71428571428571;25,4285714285714;0,285714285714286;1,71428571428571;2;2,42857142857143;10,5714285714286;0,304285714285714;405,702857142857;-0,129765130561613;0,760252414151788;-0,18519205708715;-0,285840195527537;2,20311367736961;-0,0745448680480091;-0,964717551483268;-0,122457894244371;-0,252836788464188;3;"Episódico/Epidêmico"
"1100452";35,1428571428571;22,8571428571429;2,42857142857143;16;2,28571428571429;0;1,57142857142857;2,62;1230,11571428571;0,0410151403341429;0,390335557614321;3,68976106982086;2,0667759932069;2,63998284355045;-2,50687919678631;-1,64126891670961;0,0561976655369806;0,937643501572331;2;"Epidêmico"
"1100502";11,7142857142857;22,1428571428571;0,571428571428571;1,71428571428571;1,14285714285714;4,42857142857143;14,4285714285714;0,287142857142857;712,081428571429;-0,116332974423745;0,287580875242802;0,331468359833918;-0,285840195527537;0,892506178827069;1,92855399091294;-0,674766966386267;-0,123780452367367;0,189584320589497;3;"Episódico/Epidêmico"
"1100601";3,71428571428571;23;0;0,428571428571429;0,142857142857143;2,71428571428571;27;0,0514285714285714;218,93;-0,170061598975218;0,410886494088625;-0,701852474008218;-0,497575652513637;-0,636535902805892;0,211612111803556;0,270257162818776;-0,14196562655856;-0,522543165816147;3;"Episódico/Epidêmico"
"1100700";20,4285714285714;17,2857142857143;0,571428571428571;3,85714285714286;2,28571428571429;3,14285714285714;14,4285714285714;0,827142857142857;811,732857142857;-0,0578071512516035;-0,411150964883525;0,331468359833918;0,0670522327826279;2,63998284355045;0,640847581580903;-0,674766966386267;-0,0821198714929989;0,333484382991981;3;"Episódico/Epidêmico"
"1100809";8,14285714285714;14,7142857142857;0,428571428571429;1,57142857142857;1;3,85714285714286;13,5714285714286;0,238571428571429;231,254285714286;-0,140318967527081;-0,781067821420992;0,0731381513733836;-0,309366357414882;0,674071595736646;1,35624003120981;-0,739200429741156;-0,127527700382522;-0,504746476809521;3;"Episódico/Epidêmico"
"1100908";2,42857142857143;17,5714285714286;0;0,285714285714286;0,285714285714286;2,14285714285714;32;0,0385714285714286;265,592857142857;-0,178696556492419;-0,370049091934917;-0,701852474008218;-0,521101814400981;-0,418101319715469;-0,360701847899574;0,646119032388963;-0,142957545150807;-0,455160408228058;1;"Episódico"
"1100924";7,57142857142857;18,8571428571429;0;0,428571428571429;0,428571428571429;3,57142857142857;20,5714285714286;0,208571428571429;310,178571428571;-0,144156726423615;-0,185090663666183;-0,701852474008218;-0,497575652513637;-0,199666736625046;1,07008305135825;-0,212993812342894;-0,129842177097765;-0,390777115786095;3;"Episódico/Epidêmico"
"1100940";4,85714285714286;22,5714285714286;0,428571428571429;0,714285714285714;0,428571428571429;3,42857142857143;21,5714285714286;0,188571428571429;178,865714285714;-0,162386081182151;0,349233684665714;0,0731381513733836;-0,450523328738948;-0,199666736625046;0,927004561432467;-0,137821438428856;-0,131385161574593;-0,580397361155296;3;"Episódico/Epidêmico"
"1101005";4,14285714285714;28,2857142857143;0;0,142857142857143;0,142857142857143;3,14285714285714;23,2857142857143;0,0728571428571429;146,597142857143;-0,167183279802818;1,17127114363786;-0,701852474008218;-0,544627976288325;-0,636535902805892;0,640847581580903;-0,00895451171907788;-0,140312428904815;-0,626994279120021;3;"Episódico/Epidêmico"
"1101104";7,14285714285714;16,7142857142857;0;0,714285714285714;1;2,57142857142857;12,1428571428571;0,178571428571429;561,175714285714;-0,147035045596015;-0,493354710780739;-0,701852474008218;-0,450523328738948;0,674071595736646;0,0685336218777736;-0,846589535332638;-0,132156653813007;-0,0283286788918964;3;"Episódico/Epidêmico"
"1101203";9;16,1428571428571;0,142857142857143;1,42857142857143;0,571428571428571;3,71428571428571;19,5714285714286;0,26;479,687142857143;-0,13456232918228;-0,575558456677954;-0,443522265547684;-0,332892519302226;0,0187678464653769;1,21316154128403;-0,288166186256931;-0,125874502728777;-0,146000955965733;3;"Episódico/Epidêmico"
"1101302";8,14285714285714;14,5714285714286;0,285714285714286;1,85714285714286;0,428571428571429;2,85714285714286;27,2857142857143;0,204285714285714;417,221428571429;-0,140318967527081;-0,801618757895295;-0,18519205708715;-0,262314033640193;-0,199666736625046;0,354690601729338;0,291734983937072;-0,130172816628514;-0,236203578372566;3;"Episódico/Epidêmico"
"1101401";16;18,7142857142857;0,571428571428571;3,28571428571429;1,14285714285714;3,42857142857143;12;0,572857142857143;681,365714285714;-0,0875497826997408;-0,205641600140487;0,331468359833918;-0,0270524147667495;0,892506178827069;0,927004561432467;-0,857328445891786;-0,101737816984104;0,145229781313796;3;"Episódico/Epidêmico"
"1101435";6,42857142857143;17;0;0,571428571428571;1,14285714285714;3,85714285714286;20,5714285714286;0,127142857142857;402,701428571429;-0,151832244216683;-0,452252837832132;-0,701852474008218;-0,474049490626292;0,892506178827069;1,35624003120981;-0,212993812342894;-0,136124328181995;-0,257170953713165;3;"Episódico/Epidêmico"
"1101450";7,71428571428571;18,4285714285714;0,285714285714286;1,14285714285714;0,857142857142857;3,57142857142857;19,5714285714286;0,17;757,355714285714;-0,143197286699481;-0,246743473089095;-0,18519205708715;-0,379944843076915;0,455637012646223;1,07008305135825;-0,288166186256931;-0,132817932874505;0,254961933664494;3;"Episódico/Epidêmico"
"1101468";4,71428571428571;14,2857142857143;0,285714285714286;1,14285714285714;0,428571428571429;2,14285714285714;33;0,0685714285714286;930,648571428571;-0,163345520906284;-0,842720630843902;-0,18519205708715;-0,379944843076915;-0,199666736625046;-0,360701847899574;0,721291406303;-0,140643068435564;0,505202731154795;1;"Episódico"
"1101476";3,57142857142857;15;0;0,285714285714286;0,285714285714286;3,57142857142857;19,8571428571429;0,105714285714286;611,47;-0,171021038699352;-0,739965948472384;-0,701852474008218;-0,521101814400981;-0,418101319715469;1,07008305135825;-0,266688365138635;-0,13777752583574;0,0442979854372205;3;"Episódico/Epidêmico"
"1101484";12,2857142857143;23,8571428571429;0;1;2,28571428571429;3,28571428571429;12,5714285714286;0,475714285714286;1332,28428571429;-0,112495215527211;0,534192112934447;-0,701852474008218;-0,403471004964259;2,63998284355045;0,783926071506685;-0,814372803655193;-0,109232313014413;1,08517840413126;3;"Episódico/Epidêmico"
"1101492";32;18,1428571428571;1,14285714285714;6,42857142857143;2;2;6,71428571428571;1,51;1269,42142857143;0,0199074664032067;-0,287845346037702;1,36478919367605;0,490523146754826;2,20311367736961;-0,503780337825356;-1,25466813658027;-0,0294379729269987;0,994402293890439;2;"Epidêmico"
"1101500";20,5714285714286;19,5714285714286;0,571428571428571;2,85714285714286;0,857142857142857;2,85714285714286;21,4285714285714;0,394285714285714;718,067142857143;-0,05684771152747;-0,0823359812946645;0,331468359833918;-0,0976309004287825;0,455637012646223;0,354690601729338;-0,148560348988005;-0,115514464098643;0,198227896216918;3;"Episódico/Epidêmico"
"1101559";4;18,7142857142857;0;0,428571428571429;0,428571428571429;2,71428571428571;31,2857142857143;0,0614285714285714;307,095714285714;-0,168142719526951;-0,205641600140487;-0,701852474008218;-0,497575652513637;-0,199666736625046;0,211612111803556;0,592424479593222;-0,141194134320145;-0,395228866670099;1;"Episódico"
"1101609";2,71428571428571;14,8571428571429;0;0,142857142857143;0,142857142857143;3,57142857142857;23,2857142857143;0,0242857142857143;66,7085714285714;-0,176777677044153;-0,760516884946688;-0,701852474008218;-0,544627976288325;-0,636535902805892;1,07008305135825;-0,00895451171907788;-0,14405967691997;-0,742356101610871;3;"Episódico/Epidêmico"
"1101708";13,5714285714286;24,4285714285714;0,714285714285714;2,71428571428571;0,714285714285714;3,14285714285714;21,8571428571429;0,27;580,977142857143;-0,10386025801001;0,616395858831662;0,589798568294452;-0,121157062316127;0,2372024295558;0,640847581580903;-0,11634361731056;-0,125103010490363;0,000265259478435066;3;"Episódico/Epidêmico"
"1101757";5,85714285714286;12,4285714285714;0,142857142857143;1,14285714285714;0,857142857142857;2,42857142857143;28,1428571428571;0,138571428571429;317,774285714286;-0,155670003113216;-1,10988280500985;-0,443522265547684;-0,379944843076915;0,455637012646223;-0,0745448680480091;0,356168447291961;-0,135242622766664;-0,379808645234544;1;"Episódico"
"1101807";4,42857142857143;22,2857142857143;0,142857142857143;0,857142857142857;0,285714285714286;2,14285714285714;29,1428571428571;0,0914285714285714;337,302857142857;-0,165264400354551;0,308131811717106;-0,443522265547684;-0,426997166851603;-0,418101319715469;-0,360701847899574;0,431340821205999;-0,138879657604903;-0,351608721886847;3;"Episódico/Epidêmico"
"1200013";18,2857142857143;18,4285714285714;0,571428571428571;5,42857142857143;0,857142857142857;2,42857142857143;18;0,97;1284,78;-0,0721987471136054;-0,246743473089095;0,331468359833918;0,325840013543416;0,455637012646223;-0,0745448680480091;-0,406294202407561;-0,071098553801367;1,01658059498123;3;"Episódico/Epidêmico"
"1200054";26,7142857142857;18;0,571428571428571;2,42857142857143;1,14285714285714;3,28571428571429;13,8571428571429;1,02714285714286;2014,23428571429;-0,0155918033897313;-0,308396282512006;0,331468359833918;-0,168209386090816;0,892506178827069;0,783926071506685;-0,717722608622859;-0,0666900267247143;2,0699374684234;3;"Episódico/Epidêmico"
"1200104";35,2857142857143;18,5714285714286;1,42857142857143;10,1428571428571;3,28571428571429;0,714285714285714;3;3,4;1771,51;0,0419745800582763;-0,226192536614791;1,88144961059712;1,10220335582578;4,16902492518341;-1,7914867471574;-1,53387981111812;0,11637406013329;1,71943531946676;2;"Epidêmico"
"1200138";1,28571428571429;10,8571428571429;0;0;0;3,42857142857143;28;0,0142857142857143;53,2171428571429;-0,186372074285487;-1,33594310622719;-0,701852474008218;-0,56815413817567;-0,854970485896315;0,927004561432467;0,345429536732813;-0,144831169158384;-0,761838184719551;1;"Episódico"
"1200179";11,7142857142857;21,7142857142857;0,428571428571429;4,28571428571429;0,714285714285714;3,57142857142857;12,2857142857143;0,631428571428571;824,865714285714;-0,116332974423745;0,225928065819891;0,0731381513733836;0,137630718444661;0,2372024295558;1,07008305135825;-0,83585062477349;-0,0972190767305345;0,352448676725367;3;"Episódico/Epidêmico"
"1200203";618,571428571429;22,1428571428571;1;23,8571428571429;0,285714285714286;1,85714285714286;4;95,7442857142857;7050,52428571429;3,95936697369519;0,287580875242802;1,10645898521552;3,36071489701084;-0,418101319715469;-0,646858827751138;-1,45870743720409;7,24066402918102;9,34251203826551;2;"Epidêmico"
"1200252";8,14285714285714;16,4285714285714;0,428571428571429;1,85714285714286;0,857142857142857;3,57142857142857;14,2857142857143;0,478571428571429;406,985714285714;-0,140318967527081;-0,534456583729347;0,0731381513733836;-0,262314033640193;0,455637012646223;1,07008305135825;-0,685505876945415;-0,109011886660581;-0,250984298986044;3;"Episódico/Epidêmico"
"1200302";12,5714285714286;14;0,142857142857143;1,28571428571429;0,285714285714286;2,71428571428571;29,5714285714286;0,16;131,112857142857;-0,110576336078944;-0,88382250379251;-0,443522265547684;-0,35641868118957;-0,418101319715469;0,211612111803556;0,463557552883443;-0,13358942511292;-0,649354115928045;1;"Episódico"
"1200328";0,428571428571429;7,71428571428571;0;0;0;1,42857142857143;44,8571428571429;0;5,45571428571429;-0,192128712630288;-1,78806370866187;-0,701852474008218;-0,56815413817567;-0,854970485896315;-1,07609429752849;1,6126209827123;-0,145933300927547;-0,830807316927565;1;"Episódico"
"1200336";1,85714285714286;13,1428571428571;0;0;0;2,42857142857143;32,1428571428571;0,122857142857143;69,3928571428571;-0,182534315388953;-1,00712812263833;-0,701852474008218;-0,56815413817567;-0,854970485896315;-0,0745448680480091;0,656857942948111;-0,136454967712744;-0,738479901466736;1;"Episódico"
"1200344";2,14285714285714;17,7142857142857;0;0,142857142857143;0,142857142857143;2,71428571428571;32,7142857142857;0,0414285714285714;72,3428571428571;-0,180615435940686;-0,349498155460613;-0,701852474008218;-0,544627976288325;-0,636535902805892;0,211612111803556;0,699813585184704;-0,142737118796974;-0,734220000829356;1;"Episódico"
"1200351";0,285714285714286;7;0;0;0;1,28571428571429;45,7142857142857;0;1,59714285714286;-0,193088152354421;-1,89081839103339;-0,701852474008218;-0,56815413817567;-0,854970485896315;-1,21917278745427;1,67705444606719;-0,145933300927547;-0,836379225703142;1;"Episódico"
"1200385";23,2857142857143;20;0,714285714285714;5,57142857142857;1,14285714285714;2,57142857142857;12;1,38857142857143;1078,95142857143;-0,0386183567689343;-0,0206831718717536;0,589798568294452;0,34936617543076;0,892506178827069;0,0685336218777736;-0,857328445891786;-0,0388060929648858;0,71935711612708;3;"Episódico/Epidêmico"
"1200393";1,14285714285714;1,71428571428571;0;0,142857142857143;0,142857142857143;1;50;0,0214285714285714;31,4585714285714;-0,187331514009621;-2,65120304058263;-0,701852474008218;-0,544627976288325;-0,636535902805892;-1,50532976730583;1,99922176284164;-0,144280103273802;-0,793258304142285;1;"Episódico"
"1200401";642,428571428571;19,5714285714286;1,85714285714286;40,8571428571429;0;0;0,857142857142857;50,9642857142857;2490,96571428571;4,11959340762548;-0,0823359812946645;2,65644023597872;6,16032816160481;-0,854970485896315;-2,50687919678631;-1,69496346950535;3,78592178556211;2,75835391467115;2;"Epidêmico"
"1200427";4;20,4285714285714;0,142857142857143;0,714285714285714;0,285714285714286;2,42857142857143;27,5714285714286;0,14;136,13;-0,168142719526951;0,0409696375511574;-0,443522265547684;-0,450523328738948;-0,418101319715469;-0,0745448680480091;0,313212805055369;-0,135132409589748;-0,642109190485681;3;"Episódico/Epidêmico"
"1200435";0,428571428571429;16,1428571428571;0;0;0;1,42857142857143;46,1428571428571;0;6,87857142857143;-0,192128712630288;-0,575558456677954;-0,701852474008218;-0,56815413817567;-0,854970485896315;-1,07609429752849;1,70927117774464;-0,145933300927547;-0,82875266267341;1;"Episódico"
"1200450";25,4285714285714;23,1428571428571;0,714285714285714;5,14285714285714;1,42857142857143;2,28571428571429;6,85714285714286;1,59571428571429;1125,51857142857;-0,0242267609069324;0,431437430562928;0,589798568294452;0,278787689768727;1,32937534500791;-0,217623357973791;-1,24392922602112;-0,0228251823120196;0,786601659021366;3;"Episódico/Epidêmico"
"1200500";20,2857142857143;16,7142857142857;1,14285714285714;3,71428571428571;1,42857142857143;3,57142857142857;9,57142857142857;0,645714285714286;356,984285714286;-0,058766590975737;-0,493354710780739;1,36478919367605;0,0435260708952836;1,32937534500791;1,07008305135825;-1,03988992539731;-0,0961169449613713;-0,323188067610239;3;"Episódico/Epidêmico"
"1200609";1,28571428571429;8,14285714285714;0;0,142857142857143;0,142857142857143;1,71428571428571;39,5714285714286;0,02;9,99285714285714;-0,186372074285487;-1,72641089923896;-0,701852474008218;-0,544627976288325;-0,636535902805892;-0,789937317676921;1,21528129202382;-0,144390316450719;-0,824255527860098;1;"Episódico"
"1200708";19,2857142857143;18,4285714285714;1,42857142857143;8,14285714285714;1,85714285714286;1,57142857142857;5,85714285714286;0,917142857142857;1153,13571428571;-0,0654826690446712;-0,246743473089095;1,88144961059712;0,772837089402958;1,98467909427918;-0,933015807602703;-1,31910159993516;-0,0751764413472708;0,826481755448409;2;"Epidêmico"
"1200807";6,14285714285714;12,5714285714286;0;0,571428571428571;0,571428571428571;3;30,5714285714286;0,0642857142857143;131,735714285714;-0,15375112366495;-1,08933186853555;-0,701852474008218;-0,474049490626292;0,0187678464653769;0,49776909165512;0,538729926797481;-0,140973707966313;-0,648454688965383;1;"Episódico"
"1300029";6,71428571428571;18,8571428571429;0,142857142857143;1;0,142857142857143;2,42857142857143;32,5714285714286;0,0714285714285714;106,864285714286;-0,149913364768416;-0,185090663666183;-0,443522265547684;-0,403471004964259;-0,636535902805892;-0,0745448680480091;0,689074674625555;-0,140422642081731;-0,684369880295551;1;"Episódico"
"1300060";0,714285714285714;10,2857142857143;0;0;0;1,28571428571429;49;0,00285714285714286;7,62428571428571;-0,190209833182021;-1,41814685212441;-0,701852474008218;-0,56815413817567;-0,854970485896315;-1,21917278745427;1,9240493889276;-0,145712874573715;-0,827675825805268;1;"Episódico"
"1300086";1,57142857142857;10,7142857142857;0;0,142857142857143;0,142857142857143;1,57142857142857;41,7142857142857;0,00142857142857143;23,1171428571429;-0,18445319483722;-1,3564940427015;-0,701852474008218;-0,544627976288325;-0,636535902805892;-0,933015807602703;1,37636495041104;-0,145823087750631;-0,805303611561978;1;"Episódico"
"1300102";4;18;0,142857142857143;0,714285714285714;0;3;21,8571428571429;0,0742857142857143;111,055714285714;-0,168142719526951;-0,308396282512006;-0,443522265547684;-0,450523328738948;-0,854970485896315;0,49776909165512;-0,11634361731056;-0,140202215727899;-0,678317314450479;3;"Episódico/Epidêmico"
"1300144";2,14285714285714;18,4285714285714;0;0;0;3,85714285714286;23,4285714285714;0,0328571428571429;54,7242857142857;-0,180615435940686;-0,246743473089095;-0,701852474008218;-0,56815413817567;-0,854970485896315;1,35624003120981;0,00178439884007029;-0,143398397858472;-0,759661819018613;3;"Episódico/Epidêmico"
"1300201";1;3,71428571428571;0;0,142857142857143;0,142857142857143;1,28571428571429;49;0,00285714285714286;5,24857142857143;-0,188290953733754;-2,36348992994238;-0,701852474008218;-0,544627976288325;-0,636535902805892;-1,21917278745427;1,9240493889276;-0,145712874573715;-0,831106438279827;1;"Episódico"
"1300300";2,57142857142857;13,5714285714286;0;0,428571428571429;0,142857142857143;1,85714285714286;37,4285714285714;0,0157142857142857;19,6885714285714;-0,177737116768286;-0,945475313215421;-0,701852474008218;-0,497575652513637;-0,636535902805892;-0,646858827751138;1,05419763363659;-0,144720955981468;-0,810254585668377;1;"Episódico"
"1300409";13,7142857142857;28,1428571428571;0,428571428571429;2,71428571428571;0,714285714285714;2,57142857142857;16,7142857142857;0,455714285714286;390,831428571429;-0,102900818285876;1,15072020716356;0,0731381513733836;-0,121157062316127;0,2372024295558;0,0685336218777736;-0,502944397439895;-0,110775297491242;-0,274311638650694;3;"Episódico/Epidêmico"
"1300508";0,714285714285714;6,14285714285714;0;0;0;1,28571428571429;46,4285714285714;0;2,71714285714286;-0,190209833182021;-2,01412400987922;-0,701852474008218;-0,56815413817567;-0,854970485896315;-1,21917278745427;1,73074899886293;-0,145933300927547;-0,834761907495052;1;"Episódico"
"1300607";2,85714285714286;11;0;0,285714285714286;0,285714285714286;2,28571428571429;35,1428571428571;0,03;19,3571428571429;-0,175818237320019;-1,31539216975289;-0,701852474008218;-0,521101814400981;-0,418101319715469;-0,217623357973791;0,882375064690224;-0,143618824212304;-0,810733179831995;1;"Episódico"
"1300631";1,85714285714286;6,57142857142857;0;0,142857142857143;0,142857142857143;1,57142857142857;43,8571428571429;0,02;25,5928571428571;-0,182534315388953;-1,9524712004563;-0,701852474008218;-0,544627976288325;-0,636535902805892;-0,933015807602703;1,53744860879826;-0,144390316450719;-0,801728595675983;1;"Episódico"
"1300680";3,14285714285714;9,42857142857143;0;0,142857142857143;0,285714285714286;1,85714285714286;42,4285714285714;0,0157142857142857;52,5585714285714;-0,173899357871752;-1,54145247097023;-0,701852474008218;-0,544627976288325;-0,418101319715469;-0,646858827751138;1,43005950320678;-0,144720955981468;-0,762789184329155;1;"Episódico"
