,geocode,season,temp_med,umid_med,precip_tot,thr_temp,thr_umid,thr_prec,thr_temp_umid,year,dengue_pattern
2812,2907400,Autumn,24.27650652173913,61.27967934782608,558.8078,92,42,13,42,2017,Episódico
2813,2907400,Spring,26.35809111111111,55.27372,1042.8555999999999,90,45,24,45,2017,Episódico
2814,2907400,Summer,24.536624444444445,73.21930555555556,2227.6055,90,78,42,78,2017,Episódico
2815,2907400,Winter,24.695130434782612,43.669475,49.4425,92,1,1,1,2017,Episódico
2816,2907509,Autumn,24.414318478260867,82.1656,1189.2105999999999,92,92,46,92,2017,Episódico/Epidêmico
2817,2907509,Spring,25.47061111111111,73.08149888888889,484.6439,90,90,12,90,2017,Episódico/Epidêmico
2818,2907509,Summer,27.12009,70.23763222222222,461.5989,90,90,10,90,2017,Episódico/Epidêmico
2819,2907509,Winter,22.932583695652173,78.11955869565217,547.8721,92,92,15,92,2017,Episódico/Epidêmico
2820,2907558,Autumn,23.713705434782607,61.9636597826087,77.881,92,60,1,60,2017,Episódico/Epidêmico
2821,2907558,Spring,25.411394444444447,56.01414444444445,834.3634,90,34,13,34,2017,Episódico/Epidêmico
2822,2907558,Summer,25.27722111111111,64.14253444444444,815.4427,90,53,24,53,2017,Episódico/Epidêmico
2823,2907558,Winter,22.78701304347826,54.571784782608695,10.8065,92,14,0,14,2017,Episódico/Epidêmico
2824,2907608,Autumn,24.45147608695652,61.85240760869566,76.894,92,63,1,63,2017,Episódico/Epidêmico
2825,2907608,Spring,25.92340111111111,55.132311111111115,595.0099,90,25,9,25,2017,Episódico/Epidêmico
2826,2907608,Summer,25.966520000000003,62.094834444444444,710.1927000000001,90,50,18,50,2017,Episódico/Epidêmico
2827,2907608,Winter,23.152303260869566,56.95383260869565,32.2696,92,20,1,20,2017,Episódico/Epidêmico
2828,2907707,Autumn,25.41465652173913,65.22393695652174,349.8182,92,76,7,76,2017,Episódico
2829,2907707,Spring,26.981191111111112,55.221555555555554,80.47279999999999,90,16,2,16,2017,Episódico
2830,2907707,Summer,27.50743888888889,59.63500888888889,560.3086999999999,90,41,12,41,2017,Episódico
2831,2907707,Winter,23.913984782608697,61.42206304347827,48.0314,92,64,0,64,2017,Episódico
2832,2907806,Autumn,23.77600652173913,76.81047717391304,667.3666000000001,92,92,17,92,2017,Episódico/Epidêmico
2833,2907806,Spring,24.60451,69.96246333333333,286.521,90,89,2,89,2017,Episódico/Epidêmico
2834,2907806,Summer,26.181344444444445,67.52190666666667,312.4746,90,87,4,87,2017,Episódico/Epidêmico
2835,2907806,Winter,21.821027173913045,75.62410869565217,373.1604,92,92,7,92,2017,Episódico/Epidêmico
2836,2907905,Autumn,25.32281956521739,73.29249130434782,477.8983,92,92,12,92,2017,Episódico
2837,2907905,Spring,26.106464444444445,67.07598,274.5828,90,89,2,89,2017,Episódico
2838,2907905,Summer,27.716554444444444,64.74848555555556,248.3538,90,84,3,84,2017,Episódico
2839,2907905,Winter,23.504086956521743,71.49141086956521,244.4267,92,92,3,92,2017,Episódico
2840,2908002,Autumn,22.505179347826083,84.69883043478261,856.9147,91,92,36,91,2017,Episódico/Epidêmico
2841,2908002,Spring,23.351352222222225,80.49632333333334,1100.186,90,90,25,90,2017,Episódico/Epidêmico
2842,2908002,Summer,24.644834444444445,80.8873,1121.7689,90,90,39,90,2017,Episódico/Epidêmico
2843,2908002,Winter,21.120716304347827,82.23851086956522,595.1078,84,92,17,84,2017,Episódico/Epidêmico
2844,2908101,Autumn,23.176960869565217,63.37169456521739,320.19849999999997,92,59,10,59,2017,Episódico
2845,2908101,Spring,25.449878888888893,58.94239444444444,1585.9353,90,48,37,48,2017,Episódico
2846,2908101,Summer,24.336304444444448,72.14178555555556,1807.028,90,76,41,76,2017,Episódico
2847,2908101,Winter,23.374008695652176,46.86289782608696,38.9667,92,2,1,2,2017,Episódico
2848,2908200,Autumn,23.817090217391307,85.20203913043478,1433.4587,92,92,49,92,2017,Episódico/Epidêmico
2849,2908200,Spring,24.745322222222224,77.37593222222222,749.7699,90,90,16,90,2017,Episódico/Epidêmico
2850,2908200,Summer,26.47117888888889,74.14251222222222,613.8405,90,90,16,90,2017,Episódico/Epidêmico
2851,2908200,Winter,22.323108695652174,82.42852282608696,801.8658,92,92,30,92,2017,Episódico/Epidêmico
2852,2908309,Autumn,23.468128260869562,85.0513945652174,1162.5135,92,92,49,92,2017,Episódico/Epidêmico
2853,2908309,Spring,24.179284444444445,80.20535777777778,809.5682,90,90,26,90,2017,Episódico/Epidêmico
2854,2908309,Summer,25.769452222222224,78.12953999999999,866.8119,90,90,24,90,2017,Episódico/Epidêmico
2855,2908309,Winter,21.859802173913042,83.65847391304348,922.7154,92,92,36,92,2017,Episódico/Epidêmico
2856,2908408,Autumn,24.338896739130433,75.62644999999999,614.7011,92,90,18,90,2017,Episódico/Epidêmico
2857,2908408,Spring,25.67691333333333,65.24447777777777,291.1903,90,80,9,80,2017,Episódico/Epidêmico
2858,2908408,Summer,27.370306666666668,62.77272,365.0411,90,54,9,54,2017,Episódico/Epidêmico
2859,2908408,Winter,22.886161956521736,71.42447391304347,306.7624,92,92,6,92,2017,Episódico/Epidêmico
2860,2908507,Autumn,23.98766195652174,83.84447717391303,1393.1627,92,92,45,92,2017,Episódico/Epidêmico
2861,2908507,Spring,25.136162222222225,73.98782444444444,625.5352,90,90,12,90,2017,Episódico/Epidêmico
2862,2908507,Summer,26.918513333333333,70.36366333333334,494.7592,90,90,13,90,2017,Episódico/Epidêmico
2863,2908507,Winter,22.497859782608696,80.12649239130435,662.5488,92,92,21,92,2017,Episódico/Epidêmico
2864,2908606,Autumn,25.260202173913044,81.40961739130435,1510.5695,92,92,57,92,2017,Episódico
2865,2908606,Spring,25.471805555555555,76.79304555555555,688.7158,90,90,21,90,2017,Episódico
2866,2908606,Summer,26.86172666666667,75.08987666666667,595.9938,90,90,18,90,2017,Episódico
2867,2908606,Winter,23.915503260869563,76.46768043478261,686.2775,92,92,25,92,2017,Episódico
2868,2908705,Autumn,21.948670652173913,69.05965326086957,199.9065,84,88,3,80,2017,Episódico/Epidêmico
2869,2908705,Spring,23.444242222222222,65.02438111111111,1383.5044,88,48,21,46,2017,Episódico/Epidêmico
2870,2908705,Summer,23.80801888888889,70.70845333333334,1362.6792,90,81,26,81,2017,Episódico/Epidêmico
2871,2908705,Winter,21.164678260869564,61.64699782608695,58.0133,67,53,0,32,2017,Episódico/Epidêmico
2872,2908804,Autumn,23.236429347826085,73.16334782608696,479.3944,92,92,13,92,2017,Episódico/Epidêmico
2873,2908804,Spring,24.668703333333333,66.49400777777777,950.8288,90,66,16,66,2017,Episódico/Epidêmico
2874,2908804,Summer,25.56823222222222,69.14387666666667,1182.5402,90,83,17,83,2017,Episódico/Epidêmico
2875,2908804,Winter,21.918083695652175,69.14622717391305,217.8169,92,89,2,89,2017,Episódico/Epidêmico
2876,2908903,Autumn,23.922320652173916,82.70248152173913,1118.7424,92,92,36,92,2017,Episódico/Epidêmico
2877,2908903,Spring,25.160116666666667,72.53720555555556,555.505,90,90,12,90,2017,Episódico/Epidêmico
2878,2908903,Summer,26.93056111111111,69.12915,470.0353,90,90,14,90,2017,Episódico/Epidêmico
2879,2908903,Winter,22.44226847826087,78.8762597826087,544.8846,92,92,14,92,2017,Episódico/Epidêmico
2880,2909000,Autumn,21.666533695652173,69.83557282608696,231.6062,80,88,2,76,2017,Episódico
2881,2909000,Spring,23.19121333333333,65.43375555555556,1421.7087,87,49,20,46,2017,Episódico
2882,2909000,Summer,23.635605555555554,70.45196,1256.2634,90,80,26,80,2017,Episódico
2883,2909000,Winter,20.886297826086956,62.50352391304348,65.8302,61,64,0,35,2017,Episódico
2884,2909109,Autumn,24.43617717391304,59.431017391304344,212.19480000000001,92,41,6,41,2017,Episódico/Epidêmico
2885,2909109,Spring,26.248127777777782,56.63133666666667,1163.4139,90,43,31,43,2017,Episódico/Epidêmico
2886,2909109,Summer,25.17705666666667,69.66399666666666,1729.0839,90,67,40,67,2017,Episódico/Epidêmico
2887,2909109,Winter,24.639791304347824,44.33587173913043,5.579,92,0,0,0,2017,Episódico/Epidêmico
2888,2909208,Autumn,24.97052065217391,74.44141304347826,487.145,92,92,9,92,2017,Episódico/Epidêmico
2889,2909208,Spring,25.902004444444447,67.15522444444444,205.3589,90,84,2,84,2017,Episódico/Epidêmico
2890,2909208,Summer,27.332966666666668,65.7068288888889,295.67379999999997,90,80,4,80,2017,Episódico/Epidêmico
2891,2909208,Winter,23.149432608695655,72.64738913043479,269.6041,92,92,2,92,2017,Episódico/Epidêmico
2892,2909307,Autumn,23.388825,63.18837391304348,425.4826,92,53,13,53,2017,Epidêmico
2893,2909307,Spring,25.476907777777775,58.890837777777776,1370.8872000000001,90,50,38,50,2017,Epidêmico
2894,2909307,Summer,23.994628888888887,74.57063444444445,1927.1487,90,80,46,80,2017,Epidêmico
2895,2909307,Winter,23.831361956521736,44.870588043478264,14.1943,92,1,0,1,2017,Epidêmico
2896,2909406,Autumn,26.62290543478261,56.30417826086957,440.9612,92,33,11,33,2017,Episódico/Epidêmico
2897,2909406,Spring,28.64425222222222,49.90723,957.3864,90,27,19,27,2017,Episódico/Epidêmico
2898,2909406,Summer,26.955875555555558,65.99670666666667,1708.7332,90,60,38,60,2017,Episódico/Epidêmico
2899,2909406,Winter,26.79178043478261,40.48495652173913,20.105800000000002,92,0,1,0,2017,Episódico/Epidêmico
2900,2909505,Autumn,20.900858695652172,87.0774,839.6029,72,92,32,72,2017,Episódico
2901,2909505,Spring,21.625335555555555,82.42390999999999,853.5622999999999,80,90,21,80,2017,Episódico
2902,2909505,Summer,23.159375555555556,80.89590333333334,880.502,90,90,26,90,2017,Episódico
2903,2909505,Winter,19.36278695652174,85.61418804347826,668.9423,19,92,28,19,2017,Episódico
2904,2909604,Autumn,24.888120652173914,77.31159456521739,739.1091,92,92,23,92,2017,Episódico
2905,2909604,Spring,25.484205555555555,71.77675222222221,406.9381,90,90,7,90,2017,Episódico
2906,2909604,Summer,27.08515777777778,69.20225555555557,348.4756,90,90,7,90,2017,Episódico
2907,2909604,Winter,23.115865217391303,75.16417173913044,424.0768,92,92,10,92,2017,Episódico
2908,2909703,Autumn,24.146774999999998,60.81721413043478,525.7189,92,41,13,41,2017,Episódico/Epidêmico
2909,2909703,Spring,26.249355555555557,54.2041988888889,996.7536,90,39,21,39,2017,Episódico/Epidêmico
2910,2909703,Summer,24.56936222222222,71.10834333333334,2208.1929,90,71,44,71,2017,Episódico/Epidêmico
2911,2909703,Winter,24.373154347826084,44.676,36.6577,92,1,1,1,2017,Episódico/Epidêmico
2912,2909802,Autumn,23.47973695652174,85.7957554347826,1330.0935,92,92,51,92,2017,Episódico/Epidêmico
2913,2909802,Spring,24.263157777777778,79.85050111111111,805.4943,90,90,19,90,2017,Episódico/Epidêmico
2914,2909802,Summer,25.875933333333332,77.40619888888888,776.1151,90,90,23,90,2017,Episódico/Epidêmico
2915,2909802,Winter,21.942214130434785,83.78543913043478,940.4318,92,92,36,92,2017,Episódico/Epidêmico
2916,2909901,Autumn,25.48578586956522,64.39561847826087,433.0862,92,75,7,75,2017,Episódico/Epidêmico
2917,2909901,Spring,27.359375555555555,53.02747,103.7157,90,7,3,7,2017,Episódico/Epidêmico
2918,2909901,Summer,27.350067777777777,60.75772222222222,738.6765,90,49,16,49,2017,Episódico/Epidêmico
2919,2909901,Winter,24.31267391304348,58.60299239130435,39.4172,92,36,0,36,2017,Episódico/Epidêmico
2920,2910008,Autumn,22.074366304347826,83.48353913043478,748.1572,90,92,25,90,2017,Episódico
2921,2910008,Spring,22.93246333333333,79.40780222222222,909.5844,90,90,22,90,2017,Episódico
2922,2910008,Summer,24.369698888888887,79.00900333333334,973.4484,90,90,26,90,2017,Episódico
2923,2910008,Winter,20.68905652173913,81.08732826086957,550.0901,76,92,13,76,2017,Episódico
2924,2910057,Autumn,25.02314782608696,82.23228586956522,1558.1613,92,92,61,92,2017,Episódico/Epidêmico
2925,2910057,Spring,25.80854666666667,74.12534555555555,674.2314,90,90,13,90,2017,Episódico/Epidêmico
2926,2910057,Summer,27.41326777777778,71.36186,513.1761,90,90,15,90,2017,Episódico/Epidêmico
2927,2910057,Winter,23.683836956521738,77.28244347826087,670.2345,92,92,25,92,2017,Episódico/Epidêmico
2928,2910107,Autumn,23.218556521739128,67.60285326086957,201.2792,92,87,1,87,2017,Episódico/Epidêmico
2929,2910107,Spring,24.857028888888888,61.526222222222216,765.6796,90,40,16,40,2017,Episódico/Epidêmico
2930,2910107,Summer,25.262345555555555,66.63248777777777,771.1608,90,65,18,65,2017,Episódico/Epidêmico
2931,2910107,Winter,21.892473913043478,63.272575,76.8205,86,65,1,59,2017,Episódico/Epidêmico
2932,2910206,Autumn,23.525890217391304,85.89556413043478,1375.1374,92,92,55,92,2017,Episódico
2933,2910206,Spring,24.24188111111111,80.97578777777777,880.6779,90,90,26,90,2017,Episódico
2934,2910206,Summer,25.852527777777777,78.71595222222223,904.4436000000001,90,90,27,90,2017,Episódico
2935,2910206,Winter,21.949715217391304,84.31102391304348,1055.3219,92,92,43,92,2017,Episódico
2936,2910305,Autumn,22.917922826086954,82.70836847826087,668.5241,92,92,16,92,2017,Episódico
2937,2910305,Spring,23.53409222222222,78.76254444444444,679.3365,90,90,15,90,2017,Episódico
2938,2910305,Summer,25.05678111111111,77.38894666666667,753.4549,90,90,21,90,2017,Episódico
2939,2910305,Winter,21.225165217391304,82.01751739130435,601.1827,92,92,16,92,2017,Episódico
2940,2910404,Autumn,20.678069565217392,78.52395108695652,548.8916,64,92,17,64,2017,Episódico/Epidêmico
2941,2910404,Spring,22.12543,72.9669488888889,930.1831,80,87,21,77,2017,Episódico/Epidêmico
2942,2910404,Summer,23.226926666666667,74.53963888888889,1024.3828,90,90,24,90,2017,Episódico/Epidêmico
2943,2910404,Winter,19.679446739130434,73.29698586956522,248.29489999999998,27,92,1,27,2017,Episódico/Epidêmico
2944,2910503,Autumn,24.747969565217392,80.99179782608695,1102.0275,92,92,47,92,2017,Episódico
2945,2910503,Spring,25.256996666666666,75.38230111111112,562.5339,90,90,16,90,2017,Episódico
2946,2910503,Summer,26.84019,72.74698222222221,482.7684,90,90,12,90,2017,Episódico
2947,2910503,Winter,23.171683695652174,77.6396043478261,576.3352,92,92,18,92,2017,Episódico
2948,2910602,Autumn,24.91678586956522,81.25330869565218,1260.3154,92,92,52,92,2017,Episódico/Epidêmico
2949,2910602,Spring,25.30613222222222,75.96331111111111,606.3435,90,90,17,90,2017,Episódico/Epidêmico
2950,2910602,Summer,26.805583333333335,73.75151222222222,528.3808,90,90,15,90,2017,Episódico/Epidêmico
2951,2910602,Winter,23.41806847826087,77.27286956521739,605.6239,92,92,21,92,2017,Episódico/Epidêmico
2952,2910701,Autumn,23.782043478260867,75.15858260869565,541.9226,92,92,12,92,2017,Episódico/Epidêmico
2953,2910701,Spring,24.77416,67.40049555555555,215.8847,90,84,3,84,2017,Episódico/Epidêmico
2954,2910701,Summer,26.184776666666664,66.16787222222223,395.7181,90,81,11,81,2017,Episódico/Epidêmico
2955,2910701,Winter,21.95937282608696,73.3155445652174,252.3254,92,92,2,92,2017,Episódico/Epidêmico
2956,2910727,Autumn,23.206603260869567,82.61612391304348,898.7894,92,92,28,92,2017,Epidêmico
2957,2910727,Spring,24.26410111111111,77.69259222222223,1185.7099,90,90,24,90,2017,Epidêmico
2958,2910727,Summer,25.540622222222222,79.07874,871.4842,90,90,25,90,2017,Epidêmico
2959,2910727,Winter,21.951779347826086,79.21849347826087,431.8414,92,92,10,92,2017,Epidêmico
2960,2910750,Autumn,24.49818043478261,76.03500869565218,576.0434,92,92,15,92,2017,Episódico/Epidêmico
2961,2910750,Spring,25.301565555555555,69.37146333333334,250.6753,90,89,2,89,2017,Episódico/Epidêmico
2962,2910750,Summer,26.793958888888888,67.4164111111111,283.937,90,86,6,86,2017,Episódico/Epidêmico
2963,2910750,Winter,22.581251086956524,74.63990760869565,324.1358,92,92,7,92,2017,Episódico/Epidêmico
2964,2910776,Autumn,25.38479782608696,56.98301086956521,178.281,92,26,3,26,2017,Episódico
2965,2910776,Spring,27.05256666666667,55.41414666666666,1085.5437,90,42,30,42,2017,Episódico
2966,2910776,Summer,26.35638777777778,66.01160888888889,1440.2605,90,57,30,57,2017,Episódico
2967,2910776,Winter,25.341182608695654,43.89324239130435,4.6252,92,0,0,0,2017,Episódico
2968,2910800,Autumn,24.007683695652176,81.79442826086957,968.5804,92,92,31,92,2017,Epidêmico
2969,2910800,Spring,25.212771111111113,72.03822777777778,594.698,90,90,12,90,2017,Epidêmico
2970,2910800,Summer,27.04558111111111,68.34028444444445,450.21049999999997,90,87,9,87,2017,Epidêmico
2971,2910800,Winter,22.543603260869567,78.20480434782608,511.33389999999997,92,92,12,92,2017,Epidêmico
2972,2910859,Autumn,23.537148913043477,75.39495217391304,865.1214,92,86,37,86,2017,Episódico/Epidêmico
2973,2910859,Spring,24.970726666666668,64.01190888888888,366.8224,90,68,10,68,2017,Episódico/Epidêmico
2974,2910859,Summer,26.247835555555554,64.53927888888889,605.0422,90,58,17,58,2017,Episódico/Epidêmico
2975,2910859,Winter,21.791579347826087,72.63385108695653,573.9845,92,92,18,92,2017,Episódico/Epidêmico
2976,2910909,Autumn,22.461740217391306,82.2745804347826,768.2248,91,92,25,91,2017,Episódico
2977,2910909,Spring,23.515211111111114,77.32516222222223,1099.9884,90,90,20,90,2017,Episódico
2978,2910909,Summer,24.90554888888889,77.22487888888888,909.9096,90,90,22,90,2017,Episódico
2979,2910909,Winter,21.202858695652175,78.98660760869565,470.7084,84,92,9,84,2017,Episódico
2980,2911006,Autumn,22.56867717391304,83.93524673913043,799.6058,91,92,33,91,2017,Episódico
2981,2911006,Spring,23.45175111111111,79.80268111111111,1118.1748,90,90,23,90,2017,Episódico
2982,2911006,Summer,24.793835555555557,80.02833,993.2533,90,90,26,90,2017,Episódico
2983,2911006,Winter,21.245753260869567,81.26170760869566,539.796,84,92,14,84,2017,Episódico
2984,2911105,Autumn,23.905446739130436,65.66843586956522,570.1808,92,54,15,54,2017,Episódico
2985,2911105,Spring,26.15081222222222,57.63290444444445,999.0428,90,47,27,47,2017,Episódico
2986,2911105,Summer,23.951576666666668,78.02173111111111,2849.8218,90,86,52,86,2017,Episódico
2987,2911105,Winter,24.532671739130432,44.873470652173914,20.3248,92,1,0,1,2017,Episódico
2988,2911204,Autumn,22.50355760869565,87.58262391304348,1114.6656,92,92,53,92,2017,Episódico/Epidêmico
2989,2911204,Spring,23.16648,83.62149111111111,1145.8503,90,90,32,90,2017,Episódico/Epidêmico
2990,2911204,Summer,24.66862,82.45319555555555,1102.3711,90,90,39,90,2017,Episódico/Epidêmico
2991,2911204,Winter,20.94657391304348,86.0900402173913,922.6514999999999,82,92,41,82,2017,Episódico/Epidêmico
2992,2911253,Autumn,24.280261956521738,75.15064673913044,609.4216,92,90,14,90,2017,Episódico
2993,2911253,Spring,25.70738,64.42782000000001,370.4207,90,66,11,66,2017,Episódico
2994,2911253,Summer,27.273095555555553,62.91368666666666,607.5905,90,50,13,50,2017,Episódico
2995,2911253,Winter,22.837810869565214,71.30893260869566,367.2652,92,91,5,91,2017,Episódico
2996,2911303,Autumn,23.228288043478262,64.01213152173914,118.425,92,77,4,77,2017,Episódico/Epidêmico
2997,2911303,Spring,24.924973333333334,56.33749333333333,794.8373,90,33,15,33,2017,Episódico/Epidêmico
2998,2911303,Summer,24.39124222222222,66.77713444444444,1228.9064,90,58,30,58,2017,Episódico/Epidêmico
2999,2911303,Winter,22.428331521739132,55.60093260869565,16.2446,92,18,0,18,2017,Episódico/Epidêmico
3000,2911402,Autumn,24.749521739130437,71.77261304347826,337.5388,92,89,6,89,2017,Episódico/Epidêmico
3001,2911402,Spring,26.206411111111112,61.23303333333333,91.5722,90,54,2,54,2017,Episódico/Epidêmico
3002,2911402,Summer,27.27823,62.42221333333334,323.7626,90,56,9,56,2017,Episódico/Epidêmico
3003,2911402,Winter,23.119655434782608,68.60761413043478,138.1148,92,90,0,90,2017,Episódico/Epidêmico
3004,2911501,Autumn,23.293159782608694,83.7188847826087,852.8079,92,92,33,92,2017,Episódico
3005,2911501,Spring,24.082463333333333,79.67425222222222,896.5294,90,90,21,90,2017,Episódico
3006,2911501,Summer,25.464137777777776,79.45040222222222,1008.7133,90,90,39,90,2017,Episódico
3007,2911501,Winter,21.814501086956522,82.02101195652175,633.625,92,92,23,92,2017,Episódico
3008,2911600,Autumn,23.714847826086956,85.58161630434783,1341.0447,92,92,46,92,2017,Episódico/Epidêmico
3009,2911600,Spring,24.557232222222222,78.77575888888889,766.4976,90,90,17,90,2017,Episódico/Epidêmico
3010,2911600,Summer,26.204034444444446,76.08784555555556,683.8502,90,90,19,90,2017,Episódico/Epidêmico
3011,2911600,Winter,22.219392391304346,83.1569902173913,837.2561,92,92,32,92,2017,Episódico/Epidêmico
3012,2911659,Autumn,22.955657608695653,65.45098260869565,180.92159999999998,92,81,1,81,2017,Episódico/Epidêmico
3013,2911659,Spring,24.324655555555555,62.42984333333334,1268.2709,90,40,17,40,2017,Episódico/Epidêmico
3014,2911659,Summer,24.611148888888888,68.38000555555556,1255.4335,90,74,25,74,2017,Episódico/Epidêmico
3015,2911659,Winter,21.902970652173913,60.20533913043478,68.9413,89,44,1,41,2017,Episódico/Epidêmico
3016,2911709,Autumn,24.441984782608696,59.25958913043478,41.3914,92,46,0,46,2017,Epidêmico
3017,2911709,Spring,25.629525555555553,58.16572444444445,1248.8385,90,40,19,40,2017,Epidêmico
3018,2911709,Summer,25.75532888888889,64.34153555555555,1092.4912,90,54,21,54,2017,Epidêmico
3019,2911709,Winter,23.510782608695653,52.91908586956522,8.7841,92,10,0,10,2017,Epidêmico
3020,2911808,Autumn,22.355938043478258,82.07486413043478,704.01,88,92,23,88,2017,Episódico
3021,2911808,Spring,23.47347,77.79956888888888,1282.7875,89,90,26,89,2017,Episódico
3022,2911808,Summer,24.827217777777776,78.74425777777778,915.5057,90,90,20,90,2017,Episódico
3023,2911808,Winter,21.339939130434782,77.50442826086956,320.7193,84,92,4,84,2017,Episódico
3024,2911857,Autumn,24.519960869565217,75.98604456521738,558.226,92,92,14,92,2017,Episódico
3025,2911857,Spring,25.345844444444445,69.15173333333334,242.1919,90,90,2,90,2017,Episódico
3026,2911857,Summer,26.807164444444446,67.50651111111111,283.4669,90,88,7,88,2017,Episódico
3027,2911857,Winter,22.646476086956522,74.31769673913044,307.4723,92,92,5,92,2017,Episódico
3028,2911907,Autumn,23.913472826086956,72.84015108695652,325.2654,92,92,6,92,2017,Episódico/Epidêmico
3029,2911907,Spring,24.49842888888889,69.78512333333333,475.3873,90,90,9,90,2017,Episódico/Epidêmico
3030,2911907,Summer,25.856195555555555,69.63049222222223,612.8959,90,90,13,90,2017,Episódico/Epidêmico
3031,2911907,Winter,22.077290217391305,72.75452282608695,238.3895,92,92,1,92,2017,Episódico/Epidêmico
3032,2912004,Autumn,22.83866086956522,67.40992826086956,164.8074,92,84,1,84,2017,Episódico/Epidêmico
3033,2912004,Spring,24.216305555555557,64.15044,1199.0728,90,47,18,47,2017,Episódico/Epidêmico
3034,2912004,Summer,24.501535555555556,70.3267711111111,1676.622,90,77,23,77,2017,Episódico/Epidêmico
3035,2912004,Winter,21.816898913043477,61.37518152173913,80.9991,84,56,1,49,2017,Episódico/Epidêmico
3036,2912103,Autumn,22.72253260869565,85.31098369565217,815.7367,92,92,31,92,2017,Episódico/Epidêmico
3037,2912103,Spring,23.54029,81.4483388888889,1180.0318,90,90,24,90,2017,Episódico/Epidêmico
3038,2912103,Summer,24.879372222222223,81.66246555555556,1074.5873,90,90,30,90,2017,Episódico/Epidêmico
3039,2912103,Winter,21.380314130434783,82.70863913043479,556.878,89,92,13,89,2017,Episódico/Epidêmico
3040,2912202,Autumn,19.638834782608694,80.41764130434782,883.8697,38,92,34,38,2017,Episódico/Epidêmico
3041,2912202,Spring,21.26006888888889,71.09198444444444,1042.4193,74,86,21,70,2017,Episódico/Epidêmico
3042,2912202,Summer,21.94071222222222,74.6319,1419.8418,90,90,33,90,2017,Episódico/Epidêmico
3043,2912202,Winter,18.19358913043478,76.31206195652175,418.4505,8,92,12,8,2017,Episódico/Epidêmico
3044,2912301,Autumn,22.562222826086956,83.22607173913043,811.6016,91,92,31,91,2017,Episódico/Epidêmico
3045,2912301,Spring,23.511735555555557,78.73348333333334,1023.9311,90,90,25,90,2017,Episódico/Epidêmico
3046,2912301,Summer,24.901373333333332,78.66109444444444,973.4182,90,90,25,90,2017,Episódico/Epidêmico
3047,2912301,Winter,21.232015217391304,80.55192391304348,561.9511,85,92,13,85,2017,Episódico/Epidêmico
3048,2912400,Autumn,22.63781956521739,68.4439945652174,86.3039,92,88,0,88,2017,Episódico/Epidêmico
3049,2912400,Spring,24.18595,60.90656555555556,709.138,90,43,10,43,2017,Episódico/Epidêmico
3050,2912400,Summer,24.470073333333332,66.66453555555556,798.5465,90,59,20,59,2017,Episódico/Epidêmico
3051,2912400,Winter,21.255657608695653,63.429018478260865,45.1044,74,71,1,54,2017,Episódico/Epidêmico
3052,2912509,Autumn,24.53265,59.69186739130434,76.5205,92,42,1,42,2017,Episódico/Epidêmico
3053,2912509,Spring,25.978295555555558,54.39487888888889,730.1516,90,28,12,28,2017,Episódico/Epidêmico
3054,2912509,Summer,26.081194444444442,60.96334888888889,762.5802,90,41,20,41,2017,Episódico/Epidêmico
3055,2912509,Winter,23.458041304347827,53.216963043478266,8.2567,92,4,0,4,2017,Episódico/Epidêmico
3056,2912608,Autumn,22.510634782608694,76.48235434782609,555.9949,92,92,14,92,2017,Episódico
3057,2912608,Spring,23.87741666666667,68.08400777777777,724.1313,90,88,15,88,2017,Episódico
3058,2912608,Summer,24.737566666666666,71.40433888888889,1201.3076,90,90,25,90,2017,Episódico
3059,2912608,Winter,20.997658695652174,73.64685652173912,362.8836,78,92,2,78,2017,Episódico
3060,2912707,Autumn,22.714732608695652,87.64357717391304,1076.6447,92,92,47,92,2017,Episódico
3061,2912707,Spring,23.465934444444443,83.1615,1150.8433,90,90,29,90,2017,Episódico
3062,2912707,Summer,24.863064444444444,82.74654666666666,1189.9787,90,90,43,90,2017,Episódico
3063,2912707,Winter,21.244677173913043,85.5812804347826,840.4795,89,92,38,89,2017,Episódico
3064,2912806,Autumn,23.211741304347825,82.45422282608695,808.0573,92,92,28,92,2017,Episódico/Epidêmico
3065,2912806,Spring,24.83208777777778,74.81936555555556,1534.9959000000001,90,89,28,89,2017,Episódico/Epidêmico
3066,2912806,Summer,26.008135555555555,77.78062666666666,1290.5671,90,90,28,90,2017,Episódico/Epidêmico
3067,2912806,Winter,22.598847826086956,74.67827282608695,237.8408,92,90,2,90,2017,Episódico/Epidêmico
3068,2912905,Autumn,22.56798260869565,85.59933913043479,1005.6339,92,92,43,92,2017,Episódico/Epidêmico
3069,2912905,Spring,23.347746666666666,81.44462888888889,952.8863,90,90,29,90,2017,Episódico/Epidêmico
3070,2912905,Summer,24.834548888888886,80.45671444444444,992.4975000000001,90,90,32,90,2017,Episódico/Epidêmico
3071,2912905,Winter,21.010819565217393,84.35868804347827,817.372,83,92,34,83,2017,Episódico/Epidêmico
3072,2913002,Autumn,22.81473260869565,64.92231847826086,117.7317,92,82,1,82,2017,Episódico/Epidêmico
3073,2913002,Spring,24.162536666666664,59.084286666666664,706.6278,90,39,14,39,2017,Episódico/Epidêmico
3074,2913002,Summer,24.43388888888889,64.50814444444444,933.7952,90,50,22,50,2017,Episódico/Epidêmico
3075,2913002,Winter,21.603516304347828,59.41600434782608,23.918,85,43,0,37,2017,Episódico/Epidêmico
