muni_code;dengue_pattern
3304144;Episódico/Epidêmico
3304151;Episódico/Epidêmico
3304201;Epidêmico
3304300;Episódico/Epidêmico
3304409;Episódico/Epidêmico
3304508;Episódico
3304524;Epidêmico
3304557;Transmissão Persistente
3304607;Episódico
3304706;Episódico/Epidêmico
3304755;Episódico/Epidêmico
3304805;Episódico/Epidêmico
3304904;Epidêmico
3305000;Episódico
3305109;Epidêmico
3305133;Episódico/Epidêmico
3305158;Episódico
3305208;Episódico/Epidêmico
3305307;Episódico
3305406;Episódico/Epidêmico
3305505;Epidêmico
3305554;Episódico/Epidêmico
3305604;Episódico
3305703;Episódico
3305752;Episódico/Epidêmico
3305802;Episódico/Epidêmico
3305901;Episódico
3306008;Episódico/Epidêmico
3306107;Episódico/Epidêmico
3306156;Episódico/Epidêmico
3306206;Episódico/Epidêmico
3306305;Epidêmico
3500105;Epidêmico
3500204;Episódico/Epidêmico
3500303;Episódico/Epidêmico
3500402;Episódico/Epidêmico
3500501;Episódico/Epidêmico
3500550;Episódico/Epidêmico
3500600;Episódico/Epidêmico
3500709;Episódico/Epidêmico
3500758;Episódico
3500808;Episódico/Epidêmico
3500907;Episódico/Epidêmico
3501004;Episódico/Epidêmico
3501103;Episódico/Epidêmico
3501152;Episódico/Epidêmico
3501202;Epidêmico
3501301;Epidêmico
3501400;Episódico/Epidêmico
3501509;Episódico/Epidêmico
3501608;Epidêmico
3501707;Epidêmico
3501806;Episódico/Epidêmico
3501905;Epidêmico
3502002;Episódico/Epidêmico
3502101;Epidêmico
3502200;Episódico/Epidêmico
3502309;Episódico/Epidêmico
3502408;Episódico/Epidêmico
3502507;Episódico/Epidêmico
3502606;Episódico/Epidêmico
3502705;Episódico/Epidêmico
3502754;Episódico/Epidêmico
3502804;Epidêmico
3502903;Episódico/Epidêmico
3503000;Episódico
3503109;Episódico/Epidêmico
3503158;Episódico
3503208;Transmissão Persistente
3503307;Epidêmico
3503356;Episódico/Epidêmico
3503406;Episódico/Epidêmico
3503505;Episódico/Epidêmico
3503604;Episódico/Epidêmico
3503703;Episódico/Epidêmico
3503802;Epidêmico
3503901;Epidêmico
3503950;Episódico/Epidêmico
3504008;Epidêmico
3504107;Epidêmico
3504206;Episódico/Epidêmico
3504305;Episódico/Epidêmico
3504404;Episódico/Epidêmico
3504503;Episódico/Epidêmico
3504602;Epidêmico
3504701;Episódico/Epidêmico
3504800;Episódico/Epidêmico
3504909;Episódico/Epidêmico
3505005;Episódico/Epidêmico
3505104;Epidêmico
3505203;Episódico/Epidêmico
3505302;Episódico/Epidêmico
3505351;Episódico
3505401;Episódico
3505500;Epidêmico
3505609;Epidêmico
3505708;Epidêmico
3505807;Epidêmico
3505906;Epidêmico
3506003;Transmissão Persistente
3506102;Epidêmico
3506201;Episódico/Epidêmico
3506300;Episódico/Epidêmico
3506359;Epidêmico
3506409;Episódico/Epidêmico
3506508;Epidêmico
3506607;Episódico/Epidêmico
3506706;Epidêmico
3506805;Episódico/Epidêmico
3506904;Episódico/Epidêmico
3507001;Episódico/Epidêmico
3507100;Episódico
3507159;Episódico
3507209;Episódico/Epidêmico
3507308;Episódico/Epidêmico
3507407;Epidêmico
3507456;Episódico/Epidêmico
3507506;Epidêmico
3507605;Epidêmico
3507704;Episódico/Epidêmico
3507753;Episódico/Epidêmico
3507803;Episódico/Epidêmico
3507902;Epidêmico
3508009;Episódico/Epidêmico
3508108;Epidêmico
3508207;Episódico/Epidêmico
3508306;Episódico/Epidêmico
3508405;Episódico/Epidêmico
3508504;Epidêmico
3508603;Epidêmico
3508702;Episódico/Epidêmico
3508801;Episódico/Epidêmico
3508900;Episódico/Epidêmico
3509007;Episódico/Epidêmico
3509106;Episódico/Epidêmico
3509205;Episódico/Epidêmico
3509254;Episódico/Epidêmico
3509304;Episódico/Epidêmico
3509403;Episódico/Epidêmico
3509452;Episódico
3509502;Transmissão Persistente
3509601;Episódico/Epidêmico
3509700;Episódico/Epidêmico
3509809;Episódico/Epidêmico
3509908;Episódico/Epidêmico
3509957;Episódico/Epidêmico
3510005;Epidêmico
3510104;Episódico/Epidêmico
3510153;Episódico/Epidêmico
3510203;Episódico/Epidêmico
3510302;Epidêmico
3510401;Epidêmico
3510500;Epidêmico
3510609;Episódico/Epidêmico
3510708;Episódico/Epidêmico
3510807;Episódico/Epidêmico
3510906;Episódico/Epidêmico
3511003;Epidêmico
3511102;Epidêmico
3511201;Episódico/Epidêmico
3511300;Epidêmico
3511409;Episódico/Epidêmico
3511508;Episódico/Epidêmico
3511607;Episódico/Epidêmico
3511706;Epidêmico
3511904;Episódico/Epidêmico
3512001;Episódico/Epidêmico
3512100;Episódico/Epidêmico
3512209;Epidêmico
3512308;Episódico/Epidêmico
3512407;Epidêmico
3512506;Epidêmico
3512605;Episódico
3512704;Episódico/Epidêmico
3512803;Episódico/Epidêmico
3512902;Episódico/Epidêmico
3513009;Epidêmico
3513108;Episódico/Epidêmico
3513207;Episódico/Epidêmico
3513306;Episódico/Epidêmico
3513405;Episódico/Epidêmico
3513504;Epidêmico
3513603;Episódico
3513702;Epidêmico
3513801;Epidêmico
3513850;Episódico/Epidêmico
3513900;Episódico/Epidêmico
3514007;Episódico/Epidêmico
3514106;Episódico/Epidêmico
3514205;Episódico/Epidêmico
3514304;Episódico/Epidêmico
3514403;Epidêmico
3514502;Episódico/Epidêmico
3514601;Episódico/Epidêmico
3514700;Episódico/Epidêmico
3514809;Episódico/Epidêmico
3514908;Episódico/Epidêmico
3514924;Episódico/Epidêmico
3514957;Episódico/Epidêmico
3515004;Episódico/Epidêmico
3515103;Episódico/Epidêmico
3515129;Episódico/Epidêmico
3515152;Epidêmico
3515186;Epidêmico
3515194;Episódico/Epidêmico
3515202;Epidêmico
3515301;Episódico/Epidêmico
3515350;Episódico/Epidêmico
3515400;Episódico/Epidêmico
3515509;Epidêmico
3515608;Episódico/Epidêmico
3515657;Episódico/Epidêmico
3515707;Episódico/Epidêmico
3515806;Episódico
3515905;Episódico/Epidêmico
3516002;Episódico/Epidêmico
3516101;Episódico/Epidêmico
3516200;Epidêmico
3516309;Episódico/Epidêmico
3516408;Episódico/Epidêmico
3516507;Episódico/Epidêmico
3516606;Episódico/Epidêmico
3516705;Epidêmico
3516804;Episódico/Epidêmico
3516853;Epidêmico
3516903;Episódico/Epidêmico
3517000;Episódico/Epidêmico
3517109;Episódico/Epidêmico
3517208;Episódico/Epidêmico
3517307;Episódico/Epidêmico
3517406;Epidêmico
3517505;Epidêmico
3517604;Episódico/Epidêmico
3517703;Episódico/Epidêmico
3517802;Epidêmico
3517901;Episódico/Epidêmico
3518008;Episódico/Epidêmico
3518107;Episódico/Epidêmico
3518206;Epidêmico
3518305;Epidêmico
3518404;Epidêmico
3518503;Episódico/Epidêmico
3518602;Episódico/Epidêmico
3518701;Epidêmico
3518800;Epidêmico
3518859;Episódico/Epidêmico
3518909;Episódico/Epidêmico
3519006;Epidêmico
3519055;Epidêmico
3519071;Epidêmico
3519105;Episódico/Epidêmico
3519204;Episódico/Epidêmico
3519253;Episódico/Epidêmico
3519303;Episódico/Epidêmico
3519402;Epidêmico
3519501;Episódico/Epidêmico
3519600;Epidêmico
3519709;Episódico/Epidêmico
3519808;Episódico/Epidêmico
3519907;Epidêmico
3520004;Episódico/Epidêmico
3520103;Episódico/Epidêmico
3520202;Episódico/Epidêmico
3520301;Episódico/Epidêmico
3520400;Epidêmico
3520426;Episódico/Epidêmico
3520442;Epidêmico
3520509;Epidêmico
3520608;Episódico/Epidêmico
3520707;Epidêmico
3520806;Episódico/Epidêmico
3520905;Episódico/Epidêmico
3521002;Epidêmico
3521101;Episódico/Epidêmico
3521150;Epidêmico
3521200;Episódico
3521309;Episódico/Epidêmico
3521408;Episódico/Epidêmico
3521507;Episódico/Epidêmico
3521606;Epidêmico
3521705;Episódico/Epidêmico
3521804;Episódico/Epidêmico
3521903;Epidêmico
3522000;Episódico/Epidêmico
3522109;Epidêmico
3522158;Episódico
3522208;Episódico/Epidêmico
3522307;Epidêmico
3522406;Epidêmico
3522505;Episódico/Epidêmico
3522604;Epidêmico
3522653;Episódico
3522703;Epidêmico
3522802;Episódico/Epidêmico
3522901;Episódico/Epidêmico
3523008;Episódico/Epidêmico
3523107;Epidêmico
3523206;Episódico/Epidêmico
3523305;Episódico/Epidêmico
3523404;Episódico/Epidêmico
3523503;Episódico/Epidêmico
3523602;Episódico/Epidêmico
3523701;Episódico/Epidêmico
3523800;Episódico/Epidêmico
3523909;Epidêmico
3524006;Episódico/Epidêmico
3524105;Episódico/Epidêmico
3524204;Episódico/Epidêmico
3524303;Epidêmico
3524402;Epidêmico
3524501;Epidêmico
3524600;Episódico/Epidêmico
3524709;Epidêmico
3524808;Epidêmico
3524907;Episódico
3525003;Episódico/Epidêmico
3525102;Episódico/Epidêmico
3525201;Episódico/Epidêmico
3525300;Epidêmico
3525409;Episódico/Epidêmico
3525508;Episódico/Epidêmico
3525607;Episódico/Epidêmico
3525706;Epidêmico
3525805;Episódico/Epidêmico
3525854;Episódico/Epidêmico
3525904;Epidêmico
3526001;Epidêmico
3526100;Episódico/Epidêmico
3526209;Episódico
3526308;Episódico/Epidêmico
3526407;Episódico/Epidêmico
3526506;Episódico/Epidêmico
3526605;Episódico/Epidêmico
3526704;Epidêmico
3526803;Episódico/Epidêmico
3526902;Epidêmico
3527009;Episódico/Epidêmico
3527108;Epidêmico
3527207;Epidêmico
3527256;Episódico/Epidêmico
3527306;Episódico/Epidêmico
3527405;Epidêmico
3527504;Episódico/Epidêmico
3527603;Episódico/Epidêmico
3527702;Episódico/Epidêmico
3527801;Episódico/Epidêmico
3527900;Episódico/Epidêmico
3528007;Episódico/Epidêmico
3528106;Episódico/Epidêmico
3528205;Episódico/Epidêmico
3528304;Episódico/Epidêmico
3528403;Episódico/Epidêmico
3528502;Epidêmico
3528601;Episódico
3528700;Episódico/Epidêmico
3528809;Episódico/Epidêmico
3528858;Episódico/Epidêmico
3528908;Episódico/Epidêmico
3529005;Epidêmico
3529104;Episódico/Epidêmico
3529203;Episódico/Epidêmico
3529302;Epidêmico
3529401;Epidêmico
3529500;Epidêmico
3529609;Episódico/Epidêmico
3529658;Episódico/Epidêmico
3529708;Episódico/Epidêmico
3529807;Episódico/Epidêmico
3529906;Episódico/Epidêmico
3530003;Episódico/Epidêmico
3530102;Epidêmico
3530201;Epidêmico
3530300;Epidêmico
3530409;Episódico/Epidêmico
3530508;Epidêmico
3530607;Epidêmico
3530706;Epidêmico
3530805;Epidêmico
3530904;Episódico/Epidêmico
3531001;Episódico/Epidêmico
3531100;Epidêmico
3531209;Episódico/Epidêmico
3531308;Epidêmico
3531407;Epidêmico
3531506;Episódico/Epidêmico
3531605;Episódico/Epidêmico
3531704;Episódico
3531803;Episódico/Epidêmico
3531902;Epidêmico
3532009;Episódico/Epidêmico
3532058;Episódico/Epidêmico
3532108;Episódico/Epidêmico
3532157;Episódico/Epidêmico
3532207;Epidêmico
3532306;Episódico
3532405;Episódico/Epidêmico
3532504;Episódico/Epidêmico
3532603;Epidêmico
3532702;Episódico/Epidêmico
3532801;Epidêmico
3532827;Episódico
3532843;Episódico/Epidêmico
3532868;Episódico/Epidêmico
3532900;Episódico/Epidêmico
3533007;Epidêmico
3533106;Episódico/Epidêmico
3533205;Epidêmico
3533254;Episódico/Epidêmico
3533304;Episódico/Epidêmico
3533403;Episódico/Epidêmico
3533502;Epidêmico
3533601;Episódico/Epidêmico
3533700;Episódico/Epidêmico
3533809;Episódico
3533908;Epidêmico
3534005;Episódico/Epidêmico
3534104;Episódico/Epidêmico
3534203;Epidêmico
3534302;Epidêmico
3534401;Epidêmico
3534500;Episódico/Epidêmico
3534609;Epidêmico
3534708;Epidêmico
3534757;Epidêmico
3534807;Epidêmico
3534906;Epidêmico
3535002;Epidêmico
3535101;Epidêmico
3535200;Epidêmico
3535309;Epidêmico
3535408;Epidêmico
3535507;Epidêmico
3535606;Episódico/Epidêmico
3535705;Episódico/Epidêmico
3535804;Episódico/Epidêmico
3535903;Episódico/Epidêmico
3536000;Epidêmico
3536109;Episódico/Epidêmico
3536208;Episódico/Epidêmico
3536257;Episódico/Epidêmico
3536307;Episódico/Epidêmico
3536406;Epidêmico
3536505;Epidêmico
3536570;Episódico
3536604;Epidêmico
3536703;Epidêmico
3536802;Episódico
3536901;Epidêmico
3537008;Episódico/Epidêmico
3537107;Epidêmico
3537156;Episódico/Epidêmico
3537206;Episódico/Epidêmico
3537305;Epidêmico
3537404;Epidêmico
3537503;Episódico/Epidêmico
3537602;Epidêmico
3537701;Episódico/Epidêmico
3537800;Episódico/Epidêmico
3537909;Episódico/Epidêmico
3538006;Epidêmico
3538105;Epidêmico
3538204;Episódico
3538303;Episódico/Epidêmico
3538501;Episódico/Epidêmico
3538600;Episódico
3538709;Epidêmico
3538808;Episódico/Epidêmico
3538907;Episódico/Epidêmico
3539004;Epidêmico
3539103;Episódico
3539202;Epidêmico
3539301;Episódico/Epidêmico
3539400;Episódico/Epidêmico
3539509;Epidêmico
3539608;Episódico/Epidêmico
3539707;Episódico/Epidêmico
3539806;Episódico/Epidêmico
3539905;Episódico/Epidêmico
3540002;Episódico/Epidêmico
3540101;Episódico/Epidêmico
3540200;Epidêmico
3540259;Episódico/Epidêmico
3540309;Episódico/Epidêmico
3540408;Episódico/Epidêmico
3540507;Episódico
3540606;Epidêmico
3540705;Epidêmico
3540754;Epidêmico
3540804;Epidêmico
3540853;Episódico/Epidêmico
3540903;Episódico/Epidêmico
3541000;Epidêmico
3541059;Episódico/Epidêmico
3541109;Episódico/Epidêmico
3541208;Episódico/Epidêmico
3541307;Epidêmico
3541406;Transmissão Persistente
3541505;Epidêmico
3541604;Episódico/Epidêmico
3541653;Episódico
3541703;Epidêmico
3541802;Epidêmico
3541901;Episódico/Epidêmico
3542008;Episódico/Epidêmico
3542107;Episódico/Epidêmico
3542206;Epidêmico
3542305;Episódico
3542404;Epidêmico
3542503;Episódico/Epidêmico
3542602;Episódico/Epidêmico
3542701;Episódico/Epidêmico
3542800;Episódico
3542909;Episódico/Epidêmico
3543006;Episódico
3543105;Episódico
3543204;Episódico/Epidêmico
3543238;Episódico/Epidêmico
3543253;Episódico
3543303;Epidêmico
3543402;Transmissão Persistente
3543501;Episódico/Epidêmico
3543600;Episódico
3543709;Episódico/Epidêmico
3543808;Episódico/Epidêmico
3543907;Epidêmico
3544004;Episódico/Epidêmico
3544103;Episódico
3544202;Episódico/Epidêmico
3544251;Epidêmico
3544301;Episódico/Epidêmico
3544400;Episódico/Epidêmico
3544509;Episódico/Epidêmico
3544608;Episódico/Epidêmico
3544707;Episódico/Epidêmico
3544806;Episódico/Epidêmico
3544905;Episódico/Epidêmico
3545001;Episódico
3545100;Episódico/Epidêmico
3545159;Episódico/Epidêmico
3545209;Epidêmico
3545308;Episódico/Epidêmico
3545407;Episódico/Epidêmico
3545506;Episódico/Epidêmico
3545605;Epidêmico
3545704;Episódico/Epidêmico
3545803;Epidêmico
3546009;Episódico/Epidêmico
3546108;Episódico/Epidêmico
3546207;Episódico/Epidêmico
3546256;Episódico/Epidêmico
3546306;Episódico/Epidêmico
3546405;Epidêmico
3546504;Episódico/Epidêmico
3546603;Epidêmico
3546702;Epidêmico
3546801;Episódico/Epidêmico
3546900;Episódico/Epidêmico
3547007;Episódico/Epidêmico
3547106;Epidêmico
3547205;Episódico/Epidêmico
3547304;Epidêmico
3547403;Episódico/Epidêmico
3547502;Episódico/Epidêmico
3547601;Episódico/Epidêmico
3547650;Epidêmico
3547700;Episódico/Epidêmico
3547809;Epidêmico
3547908;Episódico/Epidêmico
3548005;Epidêmico
3548054;Episódico/Epidêmico
3548104;Episódico
3548203;Episódico
3548302;Episódico/Epidêmico
3548401;Episódico/Epidêmico
3548500;Epidêmico
3548609;Episódico
3548708;Epidêmico
3548807;Epidêmico
3548906;Epidêmico
3549003;Episódico/Epidêmico
3549102;Epidêmico
3549201;Episódico/Epidêmico
3549250;Episódico/Epidêmico
3549300;Epidêmico
3549409;Epidêmico
3549508;Episódico
3549607;Episódico
3549706;Episódico/Epidêmico
3549805;Transmissão Persistente
3549904;Epidêmico
3549953;Episódico
3550001;Episódico
3550100;Episódico/Epidêmico
3550209;Episódico/Epidêmico
3550308;Transmissão Persistente
3550407;Epidêmico
3550506;Episódico/Epidêmico
3550605;Episódico/Epidêmico
3550704;Epidêmico
3550803;Episódico/Epidêmico
3550902;Episódico/Epidêmico
3551009;Epidêmico
3551108;Episódico/Epidêmico
3551207;Episódico
3551306;Episódico/Epidêmico
3551405;Episódico/Epidêmico
3551504;Episódico/Epidêmico
3551603;Episódico/Epidêmico
3551702;Epidêmico
3551801;Episódico/Epidêmico
3551900;Epidêmico
3552007;Episódico
3552106;Episódico/Epidêmico
3552205;Transmissão Persistente
3552304;Epidêmico
3552403;Epidêmico
3552502;Epidêmico
3552551;Episódico/Epidêmico
3552601;Epidêmico
3552700;Episódico/Epidêmico
3552809;Episódico/Epidêmico
3552908;Episódico/Epidêmico
3553005;Episódico/Epidêmico
3553104;Episódico/Epidêmico
3553203;Episódico/Epidêmico
3553302;Episódico/Epidêmico
3553401;Epidêmico
3553500;Episódico
3553609;Episódico
3553658;Episódico/Epidêmico
3553708;Epidêmico
3553807;Episódico/Epidêmico
3553856;Episódico/Epidêmico
3553906;Epidêmico
3553955;Episódico/Epidêmico
3554003;Epidêmico
3554102;Epidêmico
3554201;Episódico
3554300;Epidêmico
3554409;Episódico/Epidêmico
3554508;Episódico/Epidêmico
3554607;Episódico/Epidêmico
3554656;Episódico
3554706;Episódico/Epidêmico
3554755;Episódico/Epidêmico
3554805;Episódico/Epidêmico
3554904;Episódico/Epidêmico
3554953;Episódico
3555000;Epidêmico
3555109;Epidêmico
3555208;Episódico/Epidêmico
3555307;Episódico/Epidêmico
3555356;Episódico/Epidêmico
3555406;Epidêmico
3555505;Episódico
3555604;Epidêmico
3555703;Episódico/Epidêmico
3555802;Epidêmico
3555901;Episódico/Epidêmico
3556008;Episódico/Epidêmico
3556107;Epidêmico
3556206;Epidêmico
3556305;Epidêmico
3556354;Episódico
3556404;Episódico/Epidêmico
3556453;Episódico/Epidêmico
3556503;Epidêmico
3556602;Episódico/Epidêmico
3556701;Epidêmico
3556800;Episódico/Epidêmico
3556909;Episódico/Epidêmico
3556958;Episódico/Epidêmico
3557006;Epidêmico
3557105;Transmissão Persistente
3557154;Episódico/Epidêmico
3557204;Episódico/Epidêmico
3557303;Episódico/Epidêmico
4100103;Episódico/Epidêmico
4100202;Episódico
4100301;Sem transmissão
4100400;Episódico/Epidêmico
4100459;Episódico/Epidêmico
4100509;Epidêmico
4100608;Epidêmico
4100707;Episódico/Epidêmico
4100806;Episódico/Epidêmico
4100905;Episódico/Epidêmico
4101002;Episódico/Epidêmico
4101051;Episódico/Epidêmico
4101101;Epidêmico
4101150;Episódico/Epidêmico
4101200;Episódico/Epidêmico
4101309;Episódico
4101408;Epidêmico
4101507;Epidêmico
4101606;Episódico/Epidêmico
4101655;Episódico/Epidêmico
4101705;Episódico/Epidêmico
4101804;Episódico/Epidêmico
4101853;Episódico/Epidêmico
4101903;Epidêmico
4102000;Epidêmico
4102109;Epidêmico
4102208;Episódico/Epidêmico
4102307;Episódico
4102406;Epidêmico
4102505;Epidêmico
4102604;Episódico/Epidêmico
4102703;Episódico/Epidêmico
4102752;Episódico/Epidêmico
4102802;Epidêmico
4102901;Episódico/Epidêmico
4103008;Episódico/Epidêmico
4103024;Episódico/Epidêmico
4103040;Episódico
4103057;Episódico/Epidêmico
4103107;Episódico
4103156;Episódico/Epidêmico
4103206;Episódico/Epidêmico
4103222;Episódico
4103305;Episódico/Epidêmico
4103354;Episódico/Epidêmico
4103370;Episódico/Epidêmico
4103404;Episódico/Epidêmico
4103453;Epidêmico
4103479;Episódico/Epidêmico
4103503;Episódico/Epidêmico
4103602;Epidêmico
4103701;Epidêmico
4103800;Episódico/Epidêmico
4103909;Epidêmico
4103958;Episódico
4104006;Episódico/Epidêmico
4104055;Episódico/Epidêmico
4104105;Episódico
4104204;Episódico/Epidêmico
4104253;Episódico/Epidêmico
4104303;Epidêmico
4104402;Episódico
4104428;Episódico
4104451;Episódico/Epidêmico
4104501;Epidêmico
4104600;Episódico/Epidêmico
4104659;Episódico/Epidêmico
4104709;Episódico/Epidêmico
4104808;Epidêmico
4104907;Episódico/Epidêmico
4105003;Episódico/Epidêmico
4105102;Epidêmico
4105201;Episódico
4105300;Epidêmico
4105409;Episódico/Epidêmico
4105508;Epidêmico
4105607;Episódico/Epidêmico
4105706;Episódico
4105805;Episódico/Epidêmico
4105904;Epidêmico
4106001;Episódico/Epidêmico
4106100;Episódico
4106209;Episódico
4106308;Epidêmico
4106407;Epidêmico
4106456;Episódico
4106506;Episódico/Epidêmico
4106555;Episódico/Epidêmico
4106571;Episódico/Epidêmico
4106605;Episódico/Epidêmico
4106704;Episódico/Epidêmico
4106803;Episódico
4106852;Episódico/Epidêmico
4106902;Epidêmico
4107009;Episódico
4107108;Episódico/Epidêmico
4107124;Episódico/Epidêmico
4107157;Episódico/Epidêmico
4107207;Episódico/Epidêmico
4107256;Episódico/Epidêmico
4107306;Episódico/Epidêmico
4107405;Episódico/Epidêmico
4107504;Epidêmico
4107520;Episódico/Epidêmico
4107538;Episódico/Epidêmico
4107546;Episódico/Epidêmico
4107553;Episódico/Epidêmico
4107603;Epidêmico
4107652;Episódico/Epidêmico
4107702;Episódico/Epidêmico
4107736;Episódico
4107751;Episódico/Epidêmico
4107801;Epidêmico
4107850;Episódico
4107900;Epidêmico
4108007;Epidêmico
4108106;Episódico/Epidêmico
4108205;Episódico/Epidêmico
4108304;Transmissão Persistente
4108320;Episódico/Epidêmico
4108403;Epidêmico
4108452;Episódico
4108502;Episódico
4108551;Episódico/Epidêmico
4108601;Epidêmico
4108650;Episódico
4108700;Episódico/Epidêmico
4108809;Epidêmico
4108908;Episódico/Epidêmico
4108957;Episódico
4109005;Episódico
4109104;Episódico/Epidêmico
4109203;Epidêmico
4109302;Episódico/Epidêmico
4109401;Episódico/Epidêmico
4109500;Episódico/Epidêmico
4109609;Epidêmico
4109658;Episódico
4109708;Episódico/Epidêmico
4109757;Episódico/Epidêmico
4109807;Epidêmico
4109906;Episódico/Epidêmico
4110003;Episódico/Epidêmico
4110052;Episódico/Epidêmico
4110078;Episódico
4110102;Episódico/Epidêmico
4110201;Episódico
4110300;Episódico/Epidêmico
4110409;Episódico/Epidêmico
4110508;Episódico
4110607;Episódico/Epidêmico
4110656;Episódico/Epidêmico
4110706;Episódico/Epidêmico
4110805;Episódico/Epidêmico
4110904;Episódico/Epidêmico
4110953;Epidêmico
4111001;Episódico/Epidêmico
4111100;Episódico/Epidêmico
4111209;Episódico/Epidêmico
4111258;Episódico
4111308;Episódico/Epidêmico
4111407;Episódico
4111506;Epidêmico
4111555;Episódico/Epidêmico
4111605;Episódico/Epidêmico
4111704;Episódico
4111803;Epidêmico
4111902;Epidêmico
4112009;Episódico/Epidêmico
4112108;Epidêmico
4112207;Episódico/Epidêmico
4112306;Episódico
4112405;Episódico/Epidêmico
4112504;Episódico/Epidêmico
4112603;Episódico/Epidêmico
4112702;Epidêmico
4112751;Episódico/Epidêmico
4112801;Episódico/Epidêmico
4112900;Episódico/Epidêmico
4112959;Epidêmico
4113007;Episódico/Epidêmico
4113106;Episódico/Epidêmico
4113205;Episódico
4113254;Episódico
4113304;Episódico/Epidêmico
4113403;Episódico/Epidêmico
4113429;Episódico/Epidêmico
4113452;Episódico/Epidêmico
4113502;Epidêmico
4113601;Episódico/Epidêmico
4113700;Transmissão Persistente
4113734;Episódico/Epidêmico
4113759;Episódico/Epidêmico
4113809;Epidêmico
4113908;Episódico/Epidêmico
4114005;Episódico/Epidêmico
4114104;Epidêmico
4114203;Epidêmico
4114302;Episódico
4114351;Episódico
4114401;Episódico/Epidêmico
4114500;Episódico/Epidêmico
4114609;Epidêmico
4114708;Episódico/Epidêmico
4114807;Epidêmico
4114906;Episódico/Epidêmico
4115002;Epidêmico
4115101;Episódico/Epidêmico
4115200;Transmissão Persistente
4115309;Episódico
4115358;Episódico/Epidêmico
4115408;Episódico/Epidêmico
4115457;Episódico
4115507;Episódico/Epidêmico
4115606;Epidêmico
4115705;Episódico/Epidêmico
4115739;Episódico
4115754;Episódico/Epidêmico
4115804;Epidêmico
4115853;Episódico/Epidêmico
4115903;Episódico/Epidêmico
4116000;Episódico/Epidêmico
4116059;Epidêmico
4116109;Episódico/Epidêmico
4116208;Episódico/Epidêmico
4116307;Episódico/Epidêmico
4116406;Episódico/Epidêmico
4116505;Episódico/Epidêmico
4116604;Episódico/Epidêmico
4116703;Epidêmico
4116802;Episódico/Epidêmico
4116901;Epidêmico
4116950;Episódico/Epidêmico
4117008;Episódico/Epidêmico
4117057;Episódico/Epidêmico
4117107;Epidêmico
4117206;Epidêmico
4117214;Episódico/Epidêmico
4117222;Episódico/Epidêmico
4117255;Episódico/Epidêmico
4117271;Episódico/Epidêmico
4117297;Episódico/Epidêmico
4117305;Episódico/Epidêmico
4117404;Episódico/Epidêmico
4117453;Episódico/Epidêmico
4117503;Epidêmico
4117602;Episódico/Epidêmico
4117701;Episódico/Epidêmico
4117800;Episódico
4117909;Epidêmico
4118006;Episódico/Epidêmico
4118105;Epidêmico
4118204;Epidêmico
4118303;Episódico/Epidêmico
4118402;Epidêmico
4118451;Episódico/Epidêmico
4118501;Epidêmico
4118600;Episódico
4118709;Episódico
4118808;Epidêmico
4118857;Epidêmico
4118907;Epidêmico
4119004;Episódico
4119103;Episódico
4119152;Episódico/Epidêmico
4119202;Episódico
4119251;Episódico/Epidêmico
4119301;Episódico/Epidêmico
4119400;Episódico
4119509;Episódico/Epidêmico
4119608;Episódico/Epidêmico
4119657;Episódico/Epidêmico
4119707;Episódico/Epidêmico
4119806;Episódico/Epidêmico
4119905;Epidêmico
4119954;Episódico/Epidêmico
4120002;Epidêmico
4120101;Episódico
4120150;Episódico
4120200;Epidêmico
4120309;Episódico
4120333;Episódico/Epidêmico
4120358;Episódico/Epidêmico
4120408;Episódico/Epidêmico
4120507;Epidêmico
4120606;Episódico/Epidêmico
4120655;Episódico/Epidêmico
4120705;Episódico/Epidêmico
4120804;Episódico/Epidêmico
4120853;Episódico/Epidêmico
4120903;Episódico/Epidêmico
4121000;Epidêmico
4121109;Epidêmico
4121208;Episódico
4121257;Episódico/Epidêmico
4121307;Episódico/Epidêmico
4121356;Episódico/Epidêmico
4121406;Epidêmico
4121505;Episódico
4121604;Episódico/Epidêmico
4121703;Episódico
4121752;Episódico
4121802;Episódico/Epidêmico
4121901;Episódico/Epidêmico
4122008;Episódico
4122107;Episódico/Epidêmico
4122156;Episódico/Epidêmico
4122172;Episódico
4122206;Episódico
4122305;Episódico
4122404;Epidêmico
4122503;Episódico/Epidêmico
4122602;Episódico/Epidêmico
4122651;Episódico/Epidêmico
4122701;Episódico/Epidêmico
4122800;Episódico/Epidêmico
4122909;Episódico
4123006;Episódico/Epidêmico
4123105;Episódico/Epidêmico
4123204;Episódico/Epidêmico
4123303;Epidêmico
4123402;Epidêmico
4123501;Epidêmico
4123600;Episódico/Epidêmico
4123709;Epidêmico
4123808;Episódico/Epidêmico
4123824;Episódico/Epidêmico
4123857;Episódico
4123907;Episódico/Epidêmico
4123956;Episódico/Epidêmico
4124004;Episódico
4124020;Episódico/Epidêmico
4124053;Epidêmico
4124103;Epidêmico
4124202;Episódico/Epidêmico
4124301;Episódico/Epidêmico
4124400;Episódico/Epidêmico
4124509;Epidêmico
4124608;Episódico/Epidêmico
4124707;Episódico/Epidêmico
4124806;Episódico/Epidêmico
4124905;Episódico/Epidêmico
4125001;Episódico/Epidêmico
4125100;Episódico
